,compound_id,docking_score,rdkit_smiles,rank
13107,CPD000631461,-6.006,O=C1CCCN1CCCNc1ccc2nnc(CCC(=O)N3CCN(c4ccccc4F)CC3)n2n1,13107.5
3868,CPD002398967,-7.402,CCCn1c(O)cc(=O)nc1SCC(=O)Nc1ccc(C)c(F)c1,3868.0
58551,CPD000712816,-4.575,CC(=O)Nc1cccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)c1,58544.5
57748,CPD002373111,-4.597,CCCCN1C(=O)C(NC(=O)c2ccc(C(C)(C)C)cc2)(C(F)(F)F)C2=C1CC(C)(C)CC2=O,57759.5
1546,CPD001858781,-8.423,O=C(CC1(C(=O)O)CCCCCC1)Nc1cccc(CO)c1,1546.5
5758,CPD000650854,-6.797,O=C(c1ccccc1F)N1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2,5754.5
58518,CPD002403079,-4.576,CCOC(=O)c1c(-c2ccc(OC)c(OC)c2)csc1NC(=O)CNC(C)(C)C,58507.0
58826,CPD002431103,-4.567,Cc1ccc(C(=O)NCCC(c2ccccc2)c2ccccc2)cn1,58829.5
34338,CPD002438833,-5.213,C/C(=N\NC(N)=O)C1=CC(C)(C)CCC1,34341.5
75487,CPD002418231,-3.922,CC(C)c1ccc(C(=O)NCc2ccc(CN3CCCC3)cc2)cc1,75482.0
58850,CPD001270201,-4.566,CC(=O)NCCC(=O)Nc1cc(S(=O)(=O)N2CCCCC2)ccc1N1CCCCC1,58863.5
44540,CPD000625645,-4.944,COc1cc(CN(C(=O)c2cc3ccccc3oc2=O)C2CCS(=O)(=O)C2)cc(OC)c1OC,44548.5
61133,CPD002406184,-4.501,O=S(=O)(c1ccc(F)cc1)N1CCN(c2nc(-c3cccs3)nc3ccccc23)CC1,61134.0
13724,CPD002400426,-5.97,Cc1cc(C)c(NC(=O)CN(C)C(=O)CSc2ccc(Br)cc2)c(C)c1,13722.5
58854,CPD002430027,-4.566,CCOc1ccc(C(=O)NC(CC(=O)OC)c2cccs2)cc1OC,58863.5
48023,CPD001391013,-4.858,Clc1nnc(-c2ccccc2)n1C1CC1,48024.0
16559,CPD000365363,-5.828,Nn1cc(-c2ccccc2)nc1SCC(=O)Nc1ccc(S(N)(=O)=O)cc1,16559.5
39578,CPD002453081,-5.074,Cc1nc(N2CCN(Cc3ccccc3)CC2)[nH]c(=O)c1C,39585.0
39656,CPD002394882,-5.072,Cc1ccc(NC(=O)c2ccc3ccccc3n2)c(C)c1,39660.0
27780,CPD000174317,-5.406,CC(=NOC(=O)c1ccc(F)cc1)c1ccc(C)cc1,27783.0
73064,CPD002442903,-4.062,COc1ccc(C(=O)COC(=O)CCC(=O)c2ccc(Cl)cc2)cc1Br,73062.0
54812,CPD002453527,-4.68,Cc1c(Cl)cccc1N(CC(=O)NCCN1CCOCC1)S(=O)(=O)c1ccccc1,54809.0
71146,CPD000526281,-4.152,c1ccc(-c2cc3ccccc3[nH]2)cc1,71138.0
28990,CPD002439135,-5.369,CC(Sc1ccc(Cl)cc1)C(=O)NC1CC2CCC1C2,29004.0
37396,CPD002404014,-5.131,Cc1ccc(C)c(NC(=O)C(C)SCc2nc(-c3ccccc3)oc2C)c1,37407.0
8541,CPD002403458,-6.37,C=C(C)Cn1c(SCC(=O)c2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,8538.5
15723,CPD000079161,-5.866,CN(C)CCNC(=O)c1cc2ccccc2oc1=O,15730.5
26487,CPD001842905,-5.447,CC1CCN(S(=O)(=O)c2cn(CC(=O)Nc3ccc(-c4ccno4)cc3)cn2)CC1,26485.5
25299,CPD002455147,-5.485,CC(C)C[C@H](Nc1ncnc2sc3c(c12)CCCC3)C(=O)O,25306.5
55688,CPD002401238,-4.655,CC(C)n1ncc2cc(NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)cnc21,55702.0
47292,CPD000706694,-4.876,CCN(C(=O)COC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C)C1CCS(=O)(=O)C1,47306.5
74541,CPD000706390,-3.983,CC(Oc1ccc(F)cc1)C(=O)Nc1ccc(N2CCOCC2)cc1N1CCOCC1,74533.0
37248,CPD002408848,-5.135,CC(C)n1nc(C(=O)Nc2ccc(Nc3ccccc3)cc2)c2ccccc2c1=O,37238.5
30104,CPD002395134,-5.335,Cc1cccc(NC(=O)c2nn(-c3ccccc3)c(=O)c3ccccc23)c1C,30091.5
10429,CPD002434484,-6.192,O=C(Nc1nnn[nH]1)c1cccc(S(=O)(=O)N2CCOCC2)c1,10429.0
48447,CPD002500282,-4.847,CCC1CCC(NC(=O)/C=C/c2ccccc2F)CC1,48445.5
21763,CPD002441561,-5.611,Cc1ccc(C(=O)NN=C2CCC(C(C)(C)C)CC2)cc1,21783.5
67703,CPD000025757,-4.289,CCOC(=O)N1CCN(C(=O)CSc2nnc(-c3cc(OC)cc(OC)c3)o2)CC1,67715.5
37985,CPD000002186,-5.116,COc1ccc(-c2csc(N(CCCN3CCOCC3)C(=O)c3ccco3)n2)cc1,37988.0
54880,CPD002490343,-4.678,CCOC(=O)c1ccccc1NC(=O)c1cccc(N2CCCCS2(=O)=O)c1,54881.0
13023,CPD002439659,-6.011,Cc1cc2c(cc1C)-c1ccccc1C2=O,13024.0
122,CPD000650238,-9.669,COc1ccc2c(c1)c(=O)oc1c(C)c(OC(C)C(=O)NCC3CCC(C(=O)O)CC3)ccc12,122.5
4696,CPD002489440,-7.078,O=C(NCc1cccc(Cl)c1)C(=O)Nc1cccc(O)c1,4694.0
24528,CPD002488005,-5.513,COc1cc2nc(CSCC(=O)N3CCC(=O)CC3)nc(O)c2cc1OC,24521.5
32851,CPD002426693,-5.255,COC(=O)c1ccc(COC(=O)CC23CC4CC(CC(O)(C4)C2)C3)cc1,32865.0
35051,CPD000004616,-5.194,COCCNC(=O)CN(Cc1ccc2c(c1)OCO2)C(=O)CCC(=O)Nc1nccs1,35062.0
6443,CPD001601860,-6.658,O=C1CN(C(=O)Cc2ccc(F)cc2)C(c2ccc(F)cc2)c2cc(Cl)ccc2N1,6442.5
22899,CPD002452801,-5.57,CCOC(=O)c1ccc(NC(=O)CN(c2ccccc2Cl)S(C)(=O)=O)cc1,22907.5
21025,CPD002409221,-5.639,Cc1cccnc1NC(=O)Cc1nc(-c2ccccc2)oc1C,21015.5
844,CPD000650117,-8.819,CC(C)C[C@@H](C(=O)N[C@@H](C(=O)O)c1ccccc1)N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O,845.0
61995,CPD002426877,-4.476,CCOC(=O)C(NC(=O)/C=C/c1ccc(C)cc1Br)C(=O)OCC,61982.5
4800,CPD000324523,-7.047,CCCCN(C)S(=O)(=O)c1ccc(C(=O)Nc2nnc(-c3ccco3)o2)cc1,4800.0
68179,CPD000715131,-4.271,O=C(COC(=O)c1ccc(F)c(S(=O)(=O)N2CCOCC2)c1)NCc1ccco1,68172.0
39502,CPD002435919,-5.076,Cc1cc(C)c2oc(=O)cc(-c3oc4ccccc4c3N)c2c1,39514.5
29489,CPD000384539,-5.354,COc1cc(C(=O)NCC(=O)OCn2nnc3ccccc3c2=O)cc(OC)c1OC,29496.0
74030,CPD002433277,-4.012,CC(N(C)CC(=O)NC(C)(C#N)C(C)C)C(C)(C)C,74031.5
44264,CPD002395748,-4.952,CC(=O)c1ccc(NC(=O)COC(=O)COc2ccc(C3SCCCS3)cc2)cc1,44244.0
42955,CPD002488719,-4.985,Cc1occc(=O)c1OCc1noc(C(=O)NCc2cccc(Cl)c2)n1,42975.0
52605,CPD002373790,-4.739,CCOc1ccc(NC(=O)CSc2nnc(CNC(=O)c3c(F)cccc3Cl)o2)cc1,52594.5
81061,CPD002429491,-3.294,CCC(=O)c1ccc(OC(=O)c2cc(Br)ccc2Cl)cc1,81062.5
68270,CPD002436413,-4.267,CCCCC(=O)Nc1ccc(-c2nc3cc(CC)ccc3o2)cc1,68279.5
70472,CPD002365807,-4.182,Cc1ccc2cc3cc(C(=O)NC4CCCCCC4)sc3nc2c1,70460.0
63994,CPD002500367,-4.415,O=C(NC1CCCc2ccccc21)c1cc(-c2ccncc2)nc2ccc(Cl)cc12,64006.5
25882,CPD002429242,-5.466,O=C(CSc1ncnc2cc(-c3ccc(F)cc3)sc12)NC1CCCC1,25873.5
68297,CPD001388976,-4.266,O=S(=O)(c1c(Cl)cccc1Cl)N1CCCC1c1nnc2ccccn12,68306.0
2070,CPD002306551,-8.186,O=C(O)c1cnc(/C=C/c2cc(Cl)c3c(c2)OCCCO3)s1,2072.5
36297,CPD002417547,-5.16,O=C(NC1CCCc2ccccc21)C1CC1,36286.0
65196,CPD000243676,-4.376,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)COc1ncnc2ccccc12,65202.5
30092,CPD002453506,-5.335,COc1cc(C)ccc1OCc1nnc(SCC(=O)N2CCc3ccccc3C2)n1C,30091.5
3674,CPD002403870,-7.492,O=C(O)c1ccc(F)c(S(=O)(=O)N2CCC2)c1,3672.5
53378,CPD002393875,-4.719,N#Cc1cccc(NC(=O)CSc2nnc(-c3ccc(F)cc3)n2CC2CCCO2)c1,53366.0
25420,CPD000122399,-5.481,O=C(CSc1nnc(Cn2nnc3ccccc32)o1)Nc1cccc(Cl)c1,25421.0
2526,CPD002489110,-8.005,CN(C)CCCNC(C(=O)O)c1cn(CCC(=O)O)c2cc(Br)ccc12,2527.0
5375,CPD002408536,-6.879,O=C(CCc1nc(-c2ccccn2)no1)NCc1ccc(-n2cncn2)nc1,5377.0
40000,CPD002404992,-5.062,Cc1ccc(S(=O)(=O)NC2CC2)cc1C(=O)N1CCN(c2ccccc2O)CC1,40016.5
7093,CPD002409673,-6.553,Cc1ccc(CNC(=O)Cc2c[nH]c3ccccc23)s1,7096.0
46212,CPD002485866,-4.904,COc1cc2c(cc1OC)/C(=C/S(=O)(=O)c1cccc(C)c1)NCC2,46183.0
44098,CPD002439277,-4.955,Cc1cccc(-c2noc(-c3cccc(F)c3)n2)c1,44110.5
9677,CPD002401601,-6.256,CC(NC(=O)Cc1csc2nc(-c3ccccc3)cn12)c1ccc(Cl)cc1,9674.5
49706,CPD002413567,-4.815,CCCCCC(=C/c1ccccc1)/C=N/Nc1nc2ccccc2[nH]1,49699.0
30973,CPD002405642,-5.308,CSc1ccc(NC(=O)CCCc2nc(C(C)C)no2)cc1,30984.5
78280,CPD000011034,-3.697,C=CCn1c(Br)nc2c1c(=O)n(C)c(=O)n2C,78280.5
55278,CPD002413233,-4.667,FC(F)(F)c1cccc(NN=Cc2ccccc2Br)c1,55268.0
29272,CPD001541041,-5.361,Cc1ccc(-c2noc(CNC(=O)Nc3ccccc3)n2)cc1,29278.0
11173,CPD000633810,-6.135,COc1ccccc1N1CCN(S(=O)(=O)CCNC(=O)C2CC(=O)N(c3ccccc3)C2)CC1,11169.5
60043,CPD002410754,-4.533,Cc1nc(-c2ccncc2)[nH]c(=O)c1CC(=O)N(C)C(C)C(C)(C)C,60034.5
10680,CPD000068797,-6.171,CC(C)CCNC(=O)NC(=O)CSc1nnc(COc2ccccc2Cl)o1,10685.5
415,CPD000646981,-9.182,COc1cc(/C=C2\C(=N)N3N=C(CC(=O)N4CCOCC4)SC3=NC2=O)ccc1O,416.5
71472,CPD002499526,-4.137,Cc1ccc(NC(=O)C23CCC(C)(C(=O)C2)C3(C)C)c(C)c1,71479.5
62859,CPD002367087,-4.45,COc1ccc(OC)c(CNC(=O)CN(C(=O)C2=C(C)OCCS2)c2ccc(Cl)cc2)c1,62853.0
5947,CPD002318674,-6.756,Cc1ccc2c(c1)NC(=O)C2(O)C(F)(F)F,5944.5
40492,CPD002417968,-5.049,COC(=O)C1=C(C)N(C2CC2)C(=S)NC1c1cccs1,40515.0
48075,CPD002429241,-4.856,O=C(c1ccc2ccccc2c1)N(Cc1ccccc1)C1CC1,48099.5
30094,CPD002400370,-5.335,CC(C)Nc1nnc(SCc2nc(-c3ccc(F)cc3)no2)s1,30091.5
65835,CPD002394599,-4.355,O=C(Nc1ccc2ccccc2n1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,65845.0
19194,CPD001391230,-5.711,OC1CCN(Cc2nc(-c3ccc(Cl)cc3)no2)CC1,19198.5
42606,CPD000813025,-4.995,COc1ccc(C(=O)NCCS(=O)(=O)N2CCc3ccccc3C2)cc1OC,42589.0
12221,CPD002416734,-6.061,O=C(NCc1ccccc1)c1cccc2cccnc12,12225.5
61521,CPD002485312,-4.49,Cn1cc(S(=O)(=O)N2CCCC(C(=O)Nc3ccn(Cc4ccc(Cl)c(Cl)c4)n3)C2)cn1,61524.0
74215,CPD002368975,-4.001,O=C(NCc1cccn1Cc1cccc(F)c1)NC12CC3CC(CC(C3)C1)C2,74211.0
63482,CPD000248520,-4.43,CC(=O)Nc1ccc(S(=O)(=O)NCC(=O)OCC(=O)N2CCCc3ccccc32)cc1,63483.0
4324,CPD000369532,-7.213,Nn1cc(-c2ccccc2)nc1SCC(=O)Nc1cccc(S(N)(=O)=O)c1,4325.5
6526,CPD002454929,-6.643,N/C(=N\C(=O)c1ccccc1)Nc1nc2ccccc2o1,6526.5
6191,CPD000344864,-6.711,CC(=O)N1CCN(c2nc(-c3cccs3)nc3ccccc23)CC1,6191.5
39404,CPD002429483,-5.079,CSc1ccc(/C=C/C(=O)NCc2ccc(F)cc2)cc1,39415.0
30720,CPD002398640,-5.316,O=C(NCc1ccc(Cn2cccn2)cc1)c1c[nH]nc1-c1ccccc1,30702.5
58629,CPD002414563,-4.573,COc1cccc(/C=C/C(=O)NC2CCCC2)c1OC,58616.0
27951,CPD002181590,-5.4,O=C(COC(=O)c1ccc2ccccc2n1)NC(=O)c1ccccc1,27972.0
58393,CPD001930624,-4.579,CC(=O)N1CCN(c2ncnc3c2c(-c2ccccc2)cn3-c2cccc(C)c2)CC1,58386.0
28012,CPD002418583,-5.399,N#Cc1ccc(OCCOC(=O)c2ccccc2F)cc1,28011.5
39933,CPD002413282,-5.064,N#CC(C(=NS(=O)(=O)c1cccs1)c1ccccc1)c1ccccn1,39947.5
2957,CPD000034021,-7.827,CC(C)C(NC(=O)C(N)C(C)O)C(=O)O,2957.0
2028,CPD000544324,-8.208,COc1ccc2c(c1)cc(C(=O)N[C@@H](CCSC)C(=O)N1CCC(C(=O)O)CC1)n2C,2028.0
41967,CPD002485722,-5.012,CCCC(=O)Nc1cccc(NC(=O)c2ccc(C)c(C)c2)c1,41951.0
73717,CPD002401442,-4.028,COc1ccc(NC(=O)COc2ccc3c(C)cc(=O)oc3c2C)cc1,73708.5
9452,CPD000805857,-6.277,O=C(Nc1c2c(nn1-c1ccc(F)cc1)CS(=O)(=O)C2)c1ccc2c(c1)OCO2,9446.0
81046,CPD002486673,-3.298,COc1cccc(NC(=O)CCc2c(C)c3ccc(OC)c(C)c3oc2=O)c1,81047.5
68327,CPD002426798,-4.265,CCC(C)NC(=O)c1ccc2c(c1)NC(=O)CS2,68329.5
26011,CPD000812371,-5.461,Cc1csc(NC(=O)CSc2nc(=O)n(CCCN(C)C)c3c2CCC3)n1,26019.0
53930,CPD002401821,-4.705,Cc1c(C#N)c(NC(=O)CN2CCN(C(=O)C3CC3)CC2)n(C2CCCCC2)c1C,53918.5
8868,CPD000456455,-6.333,O=C(CN1C(=O)c2ccccc2S1(=O)=O)c1ccc(F)cc1,8871.5
56879,CPD002414736,-4.622,COCCN=C(S)NCCN(Cc1ccccc1)C(S)=NCCOC,56880.0
78884,CPD000368294,-3.636,O=C(CN1C(=O)NC2(CCCC2)C1=O)N1CCN(S(=O)(=O)c2ccccc2)CC1,78882.0
29758,CPD000669653,-5.346,O=C(NN1CC(C(=O)OCc2ccc(Br)cc2)CC1=O)c1ccccc1,29753.0
13158,CPD002407330,-6.002,CCC(CC)(CC(=O)Nc1ccccc1NS(=O)(=O)c1ccc(F)cc1)C(=O)O,13162.5
67731,CPD001933274,-4.288,O=C(NCc1coc(-c2cccs2)n1)c1ccc(OC(F)F)cc1,67748.5
53744,CPD002454515,-4.709,COc1ccc(Cc2nnc(/C=C/c3ccccc3OC)o2)cc1,53757.5
28036,CPD000077764,-5.398,O=C(NCc1ccc2c(c1)OCO2)c1cccc(S(=O)(=O)N2CCOCC2)c1,28045.0
46870,CPD002413062,-4.887,C/C(=N/NC(=S)NC(C)C)c1ccc(Cl)cc1Cl,46874.0
36503,CPD002413047,-5.154,O=C(Nc1ccc(C(F)(F)Cl)oc1=O)c1ccccc1,36504.5
73685,CPD002369559,-4.029,CCOc1cc(CNC(=O)c2ncoc2-c2ccc(OC)cc2)cc(OCC)c1OCC,73690.0
202,CPD002427377,-9.466,NC(=O)c1cc(C(=O)O)c[nH]1,203.0
20182,CPD002432337,-5.671,O=C(c1cccc(C(F)(F)F)c1)N1CCN(C/C=C/c2ccccc2)CC1,20174.5
81834,CPD002438276,-3.062,N#Cc1ccc(Oc2ccc(-c3ccccc3)cc2)cc1,81834.5
47072,CPD001246512,-4.882,CCCCn1c(N)c(N(C(=O)CSc2nnnn2-c2ccc(C)cc2)C2CCCC2)c(=O)[nH]c1=O,47068.5
25295,CPD002445099,-5.485,CC(C)NC(=O)c1ccc(I)cc1,25306.5
27291,CPD002413410,-5.421,CC1CCCC(C)N1C(=O)CSc1nc2cc(Cl)ccc2s1,27302.5
1291,CPD002418308,-8.557,O=C(O)c1cc(Br)ccc1Cl,1292.5
25279,CPD002395909,-5.486,O=C(Cc1n[nH]c(=O)c2ccccc12)N(Cc1ccccc1)c1nc2c(s1)CCCC2,25283.5
56710,CPD001248131,-4.627,CCCCN(C(=O)c1cccc(S(=O)(=O)N2CCCC2)c1)c1c(N)n(CCC)c(=O)[nH]c1=O,56708.5
77447,CPD002501147,-3.777,CCc1c(C(=O)NC2CCC(C)CC2)csc1C,77439.5
50704,CPD002408345,-4.789,O=C(Nc1cccc(F)c1)c1cn(Cc2ccccc2)nc1-c1ccccc1,50692.0
76718,CPD000151204,-3.84,CC(C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1)N1CCN(C(=O)c2ccco2)CC1,76716.5
42066,CPD002441726,-5.009,CCC(=O)Oc1ccc2c(C)c(CC)c(=O)oc2c1,42066.0
40277,CPD000650747,-5.055,COc1cccc(-c2c(NC(=O)c3ccco3)oc3ccccc3c2=O)c1,40287.5
6720,CPD002405182,-6.612,COc1cccc(CC(=O)N(C)CC(=O)N(CC(C)C)c2c(N)n(CC(C)C)c(=O)[nH]c2=O)c1,6719.0
36579,CPD002364868,-5.152,CCCCCCc1cc2c3c(c(=O)oc2cc1OCC(=O)C(C)(C)C)CCC3,36566.5
33810,CPD002373802,-5.228,COC(=O)c1nnn(CC(=O)Nc2ccc(C)cc2Cl)c1C(=O)OC,33813.5
11404,CPD002430272,-6.118,CC(C)Sc1ccccc1C(=O)O,11403.5
37121,CPD002441167,-5.138,CN(CCOC(=O)c1cccs1)Cc1ccccc1,37127.5
8476,CPD000061457,-6.376,O=C(COC(=O)c1ccccc1NC(=O)c1ccco1)Nc1ccc2c(c1)OCO2,8478.5
76256,CPD002403316,-3.87,COc1ccc(C(=O)Nc2ccccc2N2CCCCC2)cc1S(=O)(=O)NC(C)C,76247.0
73491,CPD002485430,-4.04,COc1ccc(NC(=O)/C(C#N)=C/c2c[nH]c3ccccc23)c(OC)c1,73480.5
51583,CPD002374457,-4.766,CC1CCN(S(=O)(=O)c2ccc3c(c2)CCN3C(=O)Nc2ccc(F)cc2)CC1,51590.5
60909,CPD002405167,-4.507,CCc1nn2c(=O)cc(CN(C)C3CCCCC3)nc2s1,60918.5
79937,CPD002414785,-3.504,O=C(/C=C/c1ccco1)Oc1ccc(Sc2ccc(OC(=O)/C=C/c3ccco3)cc2)cc1,79938.0
19638,CPD001336788,-5.693,O=C(CSc1ncnc2ccccc12)Nc1cccc(F)c1,19647.5
68428,CPD000076322,-4.261,CC(Oc1ccc(Cl)cc1Cl)C(=O)Nc1ccc2oc(-c3ccncc3)nc2c1,68434.5
8576,CPD002395643,-6.365,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Oc1ccccc1,8576.5
2927,CPD002500048,-7.841,COc1cc(/C=N/O)c(Br)c(Br)c1O,2927.5
43110,CPD002410217,-4.981,CCn1c(=O)n(CCC(=O)NC2(c3noc(C)n3)CCCCC2)c2ccccc21,43125.5
21936,CPD002438534,-5.606,COc1ccccc1-c1coc2cc(OS(C)(=O)=O)ccc2c1=O,21927.5
31150,CPD002416286,-5.303,Cc1ccc(C=NNC(=O)CCc2ccccc2)cc1,31151.5
48763,CPD002409708,-4.838,O=C(c1cc(-c2ccccc2)on1)N1CCSCC1,48774.0
60453,CPD002439319,-4.521,CCOC(=O)CNC(=O)c1ccc(C(=O)NCC(=O)OCC)cc1,60435.5
10187,CPD002376960,-6.213,O=C(CSc1ccc(-c2ccccn2)nn1)NCCc1ccccc1,10187.5
13533,CPD002412165,-5.98,Cc1cc(CN2CCN(Cc3nc(C(C)C)no3)CC2)no1,13537.0
47052,CPD001837856,-4.882,Cc1ccc(NC(=O)c2nc3ccccc3nc2N2CCCC2)c(C)c1,47068.5
24977,CPD002404151,-5.497,Cc1ccc(NC(=O)CN(C)C(=O)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,24961.0
52876,CPD001481733,-4.732,CC(=O)Nc1ccc(-c2csc(Nc3ccc(C)cc3)n2)cc1,52869.0
17100,CPD002499415,-5.802,CSc1ccc(-c2cc(=Nc3nc(-c4ccccc4)c(C)s3)c3ccccc3o2)cc1,17102.5
47546,CPD002364830,-4.87,Cc1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1Cl,47561.0
74357,CPD002439073,-3.993,Cc1ccc(C)c(NC(S)=NNC(=O)C(c2ccccc2)c2ccccc2)c1,74355.0
25777,CPD002368110,-5.469,CC(CNC(=O)COCc1nnc(C(=O)Nc2cccc(Cl)c2)s1)c1ccccc1,25782.0
54645,CPD002402264,-4.684,O=C(CCc1ncc(-c2ccccc2F)o1)N1CCN(S(=O)(=O)c2ccc(F)cc2F)CC1,54635.0
60140,CPD002429362,-4.529,CCNC(CC)c1ccc(C)cc1,60160.0
39817,CPD002444163,-5.067,Cc1c(C(=O)OCc2ccccc2)sc(=S)n1C,39828.5
17154,CPD001244578,-5.799,CCCCn1nc(C(=O)NCC2COc3ccccc3O2)c2ccccc2c1=O,17159.0
57376,CPD002405909,-4.609,CC(OC(=O)c1nn(C)c(=O)c2ccccc12)C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,57365.5
297,CPD000647278,-9.312,COc1cc(/C=C2\C(=N)N3N=C(CC(=O)N4CCCCC4)SC3=NC2=O)cc(OC)c1O,296.5
76645,CPD000046994,-3.845,CCC1S/C(=C(\C#N)C(=O)NCc2ccco2)N(c2ccc(Br)cc2)C1=O,76633.5
51715,CPD002393310,-4.763,O=S(=O)(c1ccc(Br)cc1Cl)N1CCNCC1,51717.5
4186,CPD000439436,-7.27,CC(NC(=O)/C(C#N)=C1\N=C(NC(=O)c2ccco2)c2ccccc21)c1ccccc1,4185.5
56769,CPD002374169,-4.625,CCCCn1cc(S(=O)(=O)c2ccc(OCC)cc2)c(=O)c2cc(F)ccc21,56774.5
17426,CPD002376446,-5.788,Cc1ccc(C(CNC(=O)c2cc(-c3cccs3)on2)N2CCOCC2)cc1,17421.0
20786,CPD002370122,-5.648,COc1ccc(NC(=O)Nc2ccc(C)c(OCc3cc(=O)n4ccccc4n3)c2)cc1OC,20791.0
27558,CPD000668677,-5.413,COc1ccc(NC(C)=O)cc1NC(=O)CSc1nnc(C2CCCCC2)n1N,27550.5
25919,CPD002487223,-5.464,Nc1nc(NCCc2ccc(F)cc2)c2[nH]cnc2n1,25934.0
28789,CPD002434672,-5.375,Cc1ccccc1-c1nc(C#N)c(NCCCN(C)C)o1,28797.5
6621,CPD002398485,-6.628,Cc1cc(SCC(=O)NCCC#N)nc2c(C)cccc12,6619.0
70047,CPD000558454,-4.199,Cc1nc(C)c(-c2nnc(-c3cccc(S(=O)(=O)N(C)C)c3)o2)cc1C(=O)NN,70050.5
80677,CPD001932878,-3.377,Cc1ccc(NC(=O)CC2(C(=O)O)CCCCC2)c(C)c1,80676.0
17945,CPD002410047,-5.764,CC(OC(=O)c1ccc(OCC(N)=O)cc1)C(=O)c1ccc2c(c1)CCC2,17953.0
64139,CPD002436176,-4.411,COc1ccc(OC)c(CC(C#N)C(=O)Nc2cc(C)ccc2C)c1,64129.0
6884,CPD002419133,-6.586,Fc1ccc(-c2nc(CSc3nnc(-c4ccncc4)n3C3CC3)cs2)cc1,6885.5
72018,CPD002427396,-4.111,CC/C=C(/C)C(=O)NCc1sccc1C,72021.0
54388,CPD002439871,-4.691,CC1(C)C(=O)C2(CCCCC2)C(=O)OC1c1ccc(Br)cc1,54402.5
4764,CPD002411258,-7.055,Cc1ccc(NS(=O)(=O)c2cc(C)c(C(=O)O)s2)cc1C,4764.0
18715,CPD002396779,-5.73,Cn1c(=O)c2c(ncn2Cc2ccc(Cl)cc2Cl)n(C)c1=O,18711.0
41706,CPD002431666,-5.018,C/C(=N/O)c1cnn(-c2ccccc2)c1C,41710.0
38791,CPD002441363,-5.096,Oc1ccc2cccc(O)c2c1,38782.5
41282,CPD002427721,-5.029,CCCCNC(=S)N(C)/N=C/c1cc(Br)ccc1F,41291.0
12483,CPD002415136,-6.044,O=[N+]([O-])c1cccc2nc(/C=C/c3cccc(O)c3)ccc12,12479.5
2567,CPD002490393,-7.987,Cc1nc(-c2c(Cl)cccc2Cl)sc1C(=O)N1CCCC(C(=O)O)C1,2569.0
25136,CPD002500805,-5.491,Cc1c(Cl)cccc1-n1cccc1C=O,25132.5
24873,CPD002404266,-5.5,COc1ccc2c(COC(=O)c3ccc(F)cc3)cc(=O)oc2c1,24872.5
67494,CPD002436410,-4.297,CN1CCN(c2ccc([N+](=O)[O-])c(-n3nc(-c4ccc(Cl)cc4)c4ccccc4c3=O)c2)CC1,67505.5
53206,CPD002454574,-4.723,O=C(COc1cccc(-c2noc(-c3ccccc3F)n2)c1)N1CCCC1,53198.5
8988,CPD002456057,-6.322,Cc1cccc2cc(COC(=O)c3ccco3)c(=O)[nH]c12,8984.5
16561,CPD002437538,-5.828,CCC(=O)N1CCN(c2ccc(NC(=O)c3c(OC)cccc3OC)cc2)CC1,16559.5
78566,CPD002403014,-3.669,CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2ccc(Cl)c3cccnc23)c1,78569.5
7921,CPD002406197,-6.443,CCCCn1cnc2c1c(=O)n(CC(=O)Nc1cccc(F)c1)c(=O)n2CC(C)C,7923.0
3128,CPD002500018,-7.755,O=C(O)CNC(=O)C(F)(F)C(F)(F)Cl,3128.0
1750,CPD002489111,-8.325,COc1ccc2c(c1)c(C(C(=O)O)N1CCN(c3ccc(C)cc3C)CC1)cn2CCC(=O)O,1751.5
44769,CPD000241452,-4.938,CC(=O)N1CCN(CC(=O)Nc2ccc(Cl)c(S(=O)(=O)N(C)C)c2)CC1,44780.5
6662,CPD002437270,-6.622,COc1ccc(C(=O)COC(=O)C(CC(=O)c2ccccc2)Nc2ccccc2OC)cc1,6662.5
73616,CPD002411618,-4.033,Cc1ccc2nc(C)c(C(=O)N3CCN(Cc4ccccc4)CC3)cc2c1,73624.0
41631,CPD002397469,-5.02,Cn1nc(C(=O)N2CCN(Cc3cccc4ccccc34)CC2)c2ccccc2c1=O,41637.0
9387,CPD002484425,-6.282,O=C(Nc1ccc(F)cc1)C1CC(=O)N(Cc2ccccn2)c2nc3ccccc3n21,9386.0
39592,CPD002396149,-5.074,O=C(NCc1ccccc1CN1CCCC1)c1ccc(-n2cccn2)cc1,39585.0
