,compound_id,rdkit_smiles,docking_score,rank
5913,CPD002373911,COCCNC(=O)CSCc1nc(-c2ccc(C)cc2)oc1C,-5.18,4575.0
4142,CPD002437599,Cc1ccc2[nH]cc(CCn3ccc4c(cnc5ncnn54)c3=O)c2c1,-4.502,5984.5
1665,CPD002178088,Cc1ccc(NS(=O)(=O)c2cc(C)c(C(=O)O)s2)cc1C(F)(F)F,-7.533,1819.5
1594,CPD002488399,CC(=O)N1CCN(C(C(=O)O)c2c[nH]c3ccc(C)cc23)CC1,-7.663,1744.5
1861,CPD000516769,COc1cc(C=NNC(=O)c2ccncc2)ccc1O,-7.144,2054.5
2367,CPD002404687,O=C(CNC(=O)c1ccccc1)NCCc1c[nH]c2ccccc12,-6.234,2808.5
63,CPD002443803,Cc1cc(C(F)(F)F)nc(SCC(=O)O)n1,-9.613,69.0
1114,CPD000640964,CC(C)CC(C(=O)O)N1C(=O)C2C3C=CC(C2C1=O)C1C(=O)N(C(CC(C)C)C(=O)O)C(=O)C31,-8.144,1218.5
1818,CPD002364440,O=C(O)CCCC(=O)c1ccccc1,-7.242,2004.0
2119,CPD002371345,O=C(NCCc1nc2ccccc2[nH]1)c1ccc(N2CCCN(Cc3ccccc3)C2=O)cc1,-6.607,2407.5
4612,CPD000277550,COc1ccc(NC(=N)Nc2nc(O)cc(CSc3nnc(C)s3)n2)cc1,-7.687,1725.5
6142,CPD000647059,N=C1/C(=C/c2ccc(Br)o2)C(=O)N=C2SC(CC(=O)N3CCCC3)=NN12,-4.53,5927.5
2311,CPD000286414,Cc1ccccc1N1C(=O)CC(c2c[nH]c3ccccc23)C1=O,-6.309,2719.0
5359,CPD000242812,Cc1ccc(N2C(=O)CC(NNC(=O)c3cccc(S(=O)(=O)N4CCCC4)c3)C2=O)cc1,-5.884,3297.5
847,CPD002371562,COc1ccc(-c2cc(C(=O)O)c3cc(C(C)C)ccc3n2)cc1,-8.37,920.5
857,CPD002429375,CCc1ncncc1C(=O)O,-8.358,931.5
4910,CPD002395026,Cc1cc(C)cc(NC(=O)COC(=O)c2cccc(S(=O)(=O)N3CCc4ccccc43)c2)c1,-4.888,5220.5
273,CPD000650939,COc1ccc(OC)c2c1cc(C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)O)C(C)C)n2C,-9.045,306.5
323,CPD000620295,O=C(CCN1C(=O)c2ccccc2S1(=O)=O)Nc1ccc(C(=O)O)cc1,-8.982,359.0
1086,CPD002442640,O=C(O)c1cc(Cl)c(Br)c(Cl)c1,-8.163,1186.5
1134,CPD002415152,Cc1cccc(/C=C/c2cc(C(=O)O)c3ccccc3n2)c1,-8.122,1237.0
1932,CPD002417697,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1,-7.003,2143.0
3554,CPD002376310,CCCCOc1ccc(NC(=O)CC)c2cccnc12,-4.847,5314.0
1380,CPD002456159,CCOc1c(OC)cc(Br)c2cc(C(=O)O)[nH]c12,-7.902,1506.0
6466,CPD000300532,O=C(Cn1cnc2ccccc2c1=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,-3.614,6820.0
6467,CPD002416017,Cc1cccc(C(C)C)c1NC(=O)/C=C/c1cccs1,-5.051,4868.5
4197,CPD002443455,COc1ccc(OC)c(/C=C(\C#N)c2nc3ccccc3[nH]2)c1,-5.052,4863.5
6915,CPD002396881,O=C(COC(=O)CCNS(=O)(=O)c1ccccc1)Nc1cc(Cl)ccc1Cl,-5.017,4958.5
5754,CPD002373802,COC(=O)c1nnn(CC(=O)Nc2ccc(C)cc2Cl)c1C(=O)OC,-5.228,4476.5
3542,CPD002441152,O=C(CC1CCCCC1)NNC(=O)c1cccc(Cl)c1,-4.338,6238.0
6774,CPD002485421,Cc1ccc(-c2cc(C(=O)[O-])c3cccc(Cl)c3n2)o1,-8.035,1348.0
5963,CPD002434531,COc1cccc(/C=C/c2nc(C#N)c(NCc3ccco3)o2)c1,-6.164,2898.0
6066,CPD000017367,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,-6.222,2822.0
2594,CPD002410070,COc1ccc2cc(C(=O)NCc3cccnc3-n3cccn3)c(C)nc2c1,-5.936,3227.0
2305,CPD002456057,Cc1cccc2cc(COC(=O)c3ccco3)c(=O)[nH]c12,-6.322,2708.5
6576,CPD002404396,COc1ccc(NC(=O)C(C)Nc2ccc3oc(C)nc3c2)cc1OC,-6.07,3025.5
143,CPD002400038,O=C(O)CCC(NC(=O)c1ccc(-c2ccc(Cl)cc2)s1)C(=O)O,-9.304,161.0
2902,CPD000647713,CC(NC(=O)[C@H](C)N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O)c1ccccc1,-5.479,3994.5
2313,CPD002487039,COc1cc2oc(=O)c(CC(=O)N(C)C3CCS(=O)(=O)C3)c(C)c2cc1Cl,-6.309,2719.0
326,CPD002428731,O=C(O)CCC(NC(=O)Cc1ccc2ccccc2c1)C(=O)O,-8.977,363.0
3848,CPD001849704,CCCN(Cc1nnc(-c2ccccc2Cl)o1)C(=O)c1ccc(C#N)cc1,-4.504,5982.0
5733,CPD002454515,COc1ccc(Cc2nnc(/C=C/c3ccccc3OC)o2)cc1,-4.709,5613.0
3666,CPD002413899,O=C1CCCCC1Sc1nc2cc(Cl)ccc2s1,-5.618,3723.0
2189,CPD002129212,CC(NC(=O)[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)c1ccccc1)c1ccccc1,-6.509,2515.5
2918,CPD002366067,CC(NC(=O)c1ccc2c(c1)sc1nc(-c3ccc(F)cc3)cn12)c1ccccc1,-5.457,4042.0
4719,CPD002428842,CC(C)(C)C1CCC(C(=O)NNC(=O)c2cccc(Cl)c2)CC1,-4.793,5441.5
5381,CPD002368397,Cc1ccc(NC(=O)Cn2cnc3nc(N4CCOCC4)sc3c2=O)cc1C,-5.981,3155.0
3825,CPD000622542,CCC(=O)N1CCc2cc(S(=O)(=O)CCC(=O)N3CCN(c4ccccc4)CC3)ccc21,-2.847,6953.0
3675,CPD002438801,CNC(C)CC1CCCCC1,-4.072,6561.0
6252,CPD002412382,CC1(C)CC(=O)C(CCS(=O)(=O)Oc2ccccc2)(CCS(=O)(=O)Oc2ccccc2)C(=O)C1,-4.682,5659.5
6980,CPD002444242,COc1ccc(Oc2ccc3[nH]c4c(c3c2)CCC/C4=N/O)cc1,-4.289,6318.0
772,CPD002489091,COc1ccc2c(c1)c(C(C(=O)O)N1CCN(Cc3ccncc3)CC1)cn2CCC(=O)O,-8.447,841.0
6296,CPD000806425,CN(C)S(=O)(=O)c1ccc(C(=O)Nc2nnc(SCC(=O)NCC3CCCO3)s2)cc1,-7.728,1685.0
1516,CPD002431506,COCCS(=O)(=O)c1ccc(C(=O)O)cc1,-7.761,1655.5
5016,CPD002484991,Cc1cccc(CN2CCN(S(=O)(=O)c3cn(C)nc3C)CC2)c1,-4.691,5643.5
710,CPD002438254,Cc1ccc(-c2ccc(C=C(C#N)C#N)o2)cc1C(=O)O,-8.508,778.5
3792,CPD001238480,CC(C)Cn1c(N)c(C(=O)COC(=O)CCc2nc(O)c3ccccc3n2)c(=O)n(C)c1=O,-4.381,6173.5
784,CPD000054350,CSc1ccc(C(=O)O)s1,-8.439,852.5
6278,CPD002435417,O=C(CSc1ncnc2[nH]cnc12)Nc1ccc(Br)cc1Cl,-5.262,4406.5
2693,CPD002488000,O=C(O)C(c1c[nH]c2cc(Cl)ccc12)N1CCN(c2ccc(F)cc2)CC1,-5.792,3444.0
1140,CPD000647078,Cc1cc(OCC(=O)N2CCC[C@@H]2C(=O)O)c2c(C)c(C)c(=O)oc2c1,-8.114,1243.5
2921,CPD002373249,CCOC(=O)COc1ccc(F)cc1C(=O)c1ccn2nc(-c3ccc(OC)cc3)cc2n1,-5.455,4049.5
1054,CPD002484632,COc1ccc(OC)c(-c2cc(C(=O)O)c3cccc(C)c3n2)c1,-8.186,1149.5
1499,CPD002429777,O=C(O)CSCc1ccncc1,-7.782,1635.5
2564,CPD002372638,COc1ccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)cc1,-5.976,3167.0
5675,CPD002453506,COc1cc(C)ccc1OCc1nnc(SCC(=O)N2CCc3ccccc3C2)n1C,-5.335,4259.0
3773,CPD002365559,Cc1ccc2[nH]c(/C(C#N)=C/c3cccc(O)c3)nc2c1,-5.556,3844.5
4997,CPD002414978,CC(Oc1ccc(/C=C(/C#N)c2nc3ccccc3[nH]2)cc1)C(=O)O,-9.294,168.5
6219,CPD002412255,COCCn1cnc2c1c(=O)n(CC(=O)Nc1ccc(OC(F)F)cc1)c(=O)n2Cc1ccccc1,-4.129,6504.5
6233,CPD002445190,COc1ccccc1C(=O)OC1CCN(C)CC1,-4.899,5200.0
3998,CPD002371547,COCCN(CCOC)c1ncnc2c1c(-c1ccccc1)cn2-c1ccc(C)c(Cl)c1,-4.278,6334.0
1012,CPD002488387,CC(=O)N1CCN(C(C(=O)O)c2c[nH]c3ccc(Br)cc23)CC1,-8.218,1098.5
415,CPD000650177,COc1ccc(-c2cc(=O)oc3cc(OCC(=O)NC[C@H]4CC[C@H](C(=O)O)CC4)ccc23)cc1,-8.837,460.0
6967,CPD002363813,CCNCc1cccc(Oc2nnnn2-c2ccccc2)c1,-4.513,5966.5
1766,CPD002487960,O=C(O)C(c1c[nH]c2ccc(OCc3ccccc3)cc12)N1CCN(Cc2ccncc2)CC1,-7.36,1937.0
3634,CPD001856238,CC(C)n1ncc2cc(C(=O)NCc3ccc(OC(F)F)cc3)cnc21,-4.219,6407.5
2284,CPD000631176,CCOC(=O)N1CCN(C(=O)Cn2nc(C)n3nc(-c4ccccc4)cc3c2=O)CC1,-6.361,2668.5
3939,CPD002435990,CCOc1cccc(Cn2c(=O)c3sccc3n(CC(=O)N(C)C3CCCCC3)c2=O)c1,-4.238,6387.0
527,CPD002488659,Cc1nnc2ccc(N3CCC(C(=O)O)CC3)nn12,-8.71,581.5
1994,CPD002431323,O=C(/C=C/c1ccc(O)cc1)c1ccsc1,-6.867,2227.5
4130,CPD000650445,COc1ccc2cc(C(=O)N3CCc4ccccc4C3)[nH]c2c1,-5.626,3712.0
1034,CPD002444081,Cc1ccc(Cc2ccc(C(=O)O)o2)cc1,-8.2,1127.0
557,CPD000124645,Cn1c2ccccc2c2cc(C(=O)O)ccc21,-8.689,611.5
4838,CPD002402867,CCN(CC)c1ccc(-c2nnc(SCCCn3c(=O)c4c(ncn4C)n(C)c3=O)o2)cc1,-4.852,5302.5
6248,CPD000626503,COc1ccc(C(=O)Nc2nnc(S(=O)(=O)N3CCC(C)CC3)s2)cc1OC,-6.508,2518.5
2613,CPD002487986,O=C(NCc1ccncc1)c1cc(C2CC2)nc2ccccc12,-5.905,3267.0
4203,CPD002397603,Cc1c(-c2ccccc2)oc2c(C(=O)NC(C)C3CC3)cccc2c1=O,-4.68,5664.5
3326,CPD002434900,Oc1nc(SCc2ccccc2)nc2[nH]cnc12,-4.659,5704.0
3880,CPD002442972,CSc1ccccc1C(=O)NC(c1ccccc1)c1ccccc1,-5.67,3624.5
3175,CPD002456235,O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1cccc(F)c1F,-4.969,5043.0
4004,CPD002374696,CC(=O)c1ccc(NC(=O)CSc2nc(O)nnc2C)cc1,-6.589,2428.0
1455,CPD002431341,O=C(O)CNC(=O)c1ccc(NS(=O)(=O)c2cc(Cl)ccc2Cl)cc1,-7.827,1586.0
1531,CPD002454546,N#Cc1nc(-c2ccc(OCc3ccc(Cl)cc3)cc2)oc1NCc1ccco1,-7.74,1673.0
4740,CPD002182433,CN(CC(=O)N(Cc1ccco1)CC(F)(F)F)C1CCCc2ccccc21,-4.035,6602.0
6840,CPD002398277,Cc1cc(C(=O)CN2CCN(CC(=O)Nc3ccc(F)cc3)CC2)c(C)n1CCc1cccs1,-4.934,5121.0
2967,CPD000308865,COc1ccc(-n2c(CN3CCC(C(N)=O)CC3)nc3ccc([N+](=O)[O-])cc3c2=O)c(OC)c1,-5.379,4177.5
4891,CPD001885940,COc1ccc(CNC(=O)N2CCN(S(=O)(=O)c3cc(F)ccc3F)CC2)cn1,-4.67,5677.5
4715,CPD002405360,Cc1ccnc(NC(=O)CCc2ncc(-c3ccc(Cl)cc3)o2)c1,-5.222,4489.5
1955,CPD001532237,COc1ccc(-c2nc(C#N)c(NCCN3CCOCC3)o2)cc1,-6.955,2169.0
391,CPD000592601,O=C(Cn1nc(C(=O)O)c2ccccc2c1=O)Nc1cc(Cl)cc(Cl)c1,-8.875,431.5
6396,CPD002400409,Cc1nc2cc(NC(=O)c3ccc(C(=O)c4ccccc4)cc3)ccc2o1,-5.719,3555.5
3853,CPD000376668,COc1ccccc1NC(=O)CN(Cc1ccco1)C(=O)c1cncc(Br)c1,-4.059,6576.0
573,CPD002397840,O=C(O)c1ccc(Cl)c(NC(=O)c2ccc(Cl)s2)c1,-8.674,631.5
3996,CPD000022024,COCCN1C(=O)c2ccccc2C(C(=O)NCCN(C)C)C1c1ccc(F)cc1,-5.6,3757.0
1447,CPD002410011,Cc1ccc(-c2cc(C(=O)Nc3nnc(C)s3)c3ccccc3n2)cc1,-7.837,1578.0
6948,CPD001386283,CN(CC(=O)NC(=O)NCc1cccs1)Cc1cccs1,-5.306,4324.0
2103,CPD002400109,CCOc1ccc(CN(C)C(=O)Cn2cnc3c(cnn3C)c2=O)cc1,-6.634,2382.5
425,CPD002453349,Cc1ccc2[nH]cc(C(C(=O)O)N3CCN(Cc4cccc5ccccc45)CC3)c2c1,-8.822,469.5
3337,CPD000631142,CCc1ccc(-c2cc3c(=O)n(CC(=O)NCCCN4CCN(C)CC4)ncn3n2)cc1,-4.623,5765.0
2260,CPD000765553,O=C(O)CCc1ccncc1,-6.392,2631.0
3110,CPD002394525,Cc1ccc(-c2cc(C(=O)Nc3cccc(C#N)c3)c3ccccc3n2)o1,-5.109,4736.5
211,CPD002375345,Cc1[nH]c2nc(NCc3ccccc3)nn2c(=O)c1CCO,-9.16,239.5
2745,CPD002499043,O=C(/C=C/c1ccccc1)c1ccc2ccccc2c1O,-5.7,3583.5
3048,CPD001605574,Cc1cccc(C)c1NC(=O)NCCc1c[nH]c2ccccc12,-5.22,4491.5
3241,CPD000248178,O=C(O)/C=C/c1ccc(Br)cc1,-4.838,5330.0
6373,CPD002413452,CC(C)(C)c1ccc(C=NOCC(=O)N2CCC(Cc3ccccc3)CC2)cc1,-4.549,5886.5
4755,CPD002435582,COc1c(C)cc(Br)cc1C(=O)Nc1ccc2oc(-c3cccnc3)nc2c1,-5.996,3140.5
5325,CPD002435104,CCOC(=O)c1ccc(Oc2coc3cc(OC(=O)c4ccccc4F)ccc3c2=O)cc1,-3.41,6874.0
1028,CPD002440154,Cc1ccc(-c2ccc(C(=O)O)s2)cc1,-8.205,1119.0
3373,CPD002363996,Cc1ccc(S(=O)(=O)NCC(=O)O)cc1,-4.509,5974.5
1308,CPD002392932,Cc1ccc(-n2cc(C(=O)c3cc(C)ccc3O)cc(C#N)c2=O)cc1,-7.961,1425.0
5507,CPD002426860,O=C(CCC1CCCC1)Nc1nc2ccc(F)cc2s1,-4.428,6105.0
4225,CPD002364836,CC1CCC/C(=C(\C#N)c2nc(-c3ccccc3)cs2)C1,-4.776,5476.0
6978,CPD002404119,COC(=O)C1(NC(=O)COc2cc(Cl)ccc2Cl)CCCCCC1,-4.535,5913.5
4658,CPD002364945,Clc1ccc(CSCCSc2nc3ccccc3s2)cc1,-6.082,3010.5
952,CPD000544650,Cc1oc2c(c(C)cc3oc(=O)c(CC(=O)N[C@@H](CCCNC(N)=O)C(=O)O)c(C)c32)c1C,-8.271,1032.5
5693,CPD000068797,CC(C)CCNC(=O)NC(=O)CSc1nnc(COc2ccccc2Cl)o1,-6.171,2889.0
5204,CPD002440295,CC(C)(C)c1ccc(C(CC(=O)O)NC(=O)C2CCCCC2)cc1,-3.799,6750.0
4973,CPD002394233,N#Cc1ccc(NC(=O)COC(=O)c2nc(-c3ccccc3)n(-c3ccccc3)n2)cc1Cl,-5.358,4211.0
1302,CPD002434318,COc1ccc(CNc2ccc(C(=O)O)cc2C)c(OC)c1,-7.965,1419.0
4335,CPD002405440,COC(=O)c1ccc(COC(=O)c2cc(=O)c3cc(C)ccc3o2)cc1,-5.099,4761.0
2832,CPD002418141,Cn1c(COc2ccc(Cl)cc2)nnc1SCC(=O)c1ccc[nH]1,-5.583,3790.0
3772,CPD000048459,CCc1cc2c(CN3CCN(CC)CC3)cc(=O)oc2cc1O,-6.509,2515.5
5720,CPD002485722,CCCC(=O)Nc1cccc(NC(=O)c2ccc(C)c(C)c2)c1,-5.012,4969.5
2157,CPD001313764,CC(NC(=O)COC(=O)c1c[nH]c2ccccc12)c1ccccc1,-6.558,2460.5
2819,CPD002444129,O=C(O)C(Sc1nccc2ccccc12)c1ccccc1,-5.594,3769.0
802,CPD002427992,O=C(O)c1cc(Br)c(Cl)[nH]1,-8.414,873.0
768,CPD000370680,O=C(O)c1ccc(Cl)cc1F,-8.451,837.0
3374,CPD002418306,O=C(O)c1ccc(-c2ccccc2)cc1,-4.505,5980.0
3228,CPD000044286,CCCNc1oc(-c2cccc3ccccc23)nc1C#N,-4.865,5278.0
6704,CPD002404366,O=S(=O)(NCc1ccc(Cn2cccn2)cc1)c1ccc(C(F)(F)F)cc1,-4.156,6470.0
4608,CPD001534985,CCOc1ccc(C(=O)N(c2ccc(C)cc2)C2C=CS(=O)(=O)C2)cc1,-4.369,6189.5
6409,CPD002439916,O=C(CSc1nc2ccc(NC(=O)c3ccc(Br)cc3)cc2s1)NC1CCCCC1,-6.353,2673.5
3907,CPD002486263,COc1ccc(C(=O)Nc2ccc3oc(-c4ccncc4)nc3c2)c(OC)c1,-4.59,5820.5
6761,CPD002405172,CCCNC(=O)NC(=O)COC(=O)c1ccc(-n2nc(C)cc2C)cc1,-5.941,3218.5
6946,CPD002368364,CCN1C(=O)CCc2cc(NS(=O)(=O)c3c(C)cc(C)cc3C)ccc21,-3.887,6703.0
927,CPD002427692,O=C(O)c1coc(Br)c1,-8.296,1006.5
4351,CPD002098941,CC(=O)Nc1ccc(-c2csc(Nc3ccc(O)c(C(=O)O)c3)n2)cc1,-9.449,110.5
6169,CPD002427880,O=C(CSC1=NCCS1)N(Cc1ccc(Cl)cc1)C12CC3CC(CC(C3)C1)C2,-4.754,5515.0
1836,CPD002488462,O=C(O)C(c1c[nH]c2cc(Cl)ccc12)N1CCN(c2ncc(Br)cn2)CC1,-7.206,2025.0
1685,CPD002412859,O=C(O)c1ccccc1C(=O)Cc1ccc(I)cc1,-7.513,1842.5
844,CPD000646708,O=C(/C=C/c1ccc(O)c(O)c1)NC(=O)c1ccccc1O,-8.374,917.0
5625,CPD002394882,Cc1ccc(NC(=O)c2ccc3ccccc3n2)c(C)c1,-5.072,4822.0
6164,CPD002413008,C/C(=N/Nc1ccc(S(N)(=O)=O)cc1[N+](=O)[O-])c1ccccc1Cl,-5.432,4095.5
6328,CPD002365483,Nc1cccc(C(=O)O)c1[N+](=O)[O-],-9.84,33.5
2321,CPD002438046,N/C(=N\C(=O)c1ccc(-c2ccccc2)cc1)Nc1nc2ccccc2o1,-6.29,2732.0
6433,CPD001269121,CCCCc1nnc(NC(=O)Cc2ccc(S(=O)(=O)N3CCOCC3)s2)s1,-6.877,2220.5
6271,CPD000653042,O=C(CCCN1C(=O)[C@H]2CC=CC[C@H]2C1=O)NCc1nc(-c2ccc(Cl)cc2)no1,-5.567,3820.0
4359,CPD002436769,CCCOc1ccc(C(=O)Nc2ccc3oc(=O)ccc3c2)cc1,-4.797,5428.5
5787,CPD000046994,CCC1S/C(=C(\C#N)C(=O)NCc2ccco2)N(c2ccc(Br)cc2)C1=O,-3.845,6721.0
17,CPD002487872,Cc1oc2cc(OCC(=O)NCC(=O)O)ccc2c(=O)c1-c1ccc(Cl)cc1,-10.108,18.0
3600,CPD002486323,Cc1nc2nc(C(F)(F)F)nn2c(O)c1Cc1cccc(Cl)c1,-4.517,5953.5
364,CPD000647075,Cc1c(C)c2ccc(OCC(=O)N3CCC[C@@H]3C(=O)O)c(C)c2oc1=O,-8.919,402.0
1988,CPD002408536,O=C(CCc1nc(-c2ccccn2)no1)NCc1ccc(-n2cncn2)nc1,-6.879,2218.5
1815,CPD002452777,CC(C)(C)c1ccc(-c2nc(C#N)c(NCCN3CCOCC3)o2)cc1,-7.248,1999.5
5101,CPD002376869,CCOc1ccc(NC(=O)CCCn2c(=O)c3cccn3c3ccccc32)cc1,-4.865,5278.0
3130,CPD002427403,O=C(O)CCS(=O)(=O)Cc1cccc(Br)c1,-5.05,4871.5
4100,CPD001602303,CC(C)(C)c1ccc(C(=O)NCCSc2c[nH]c3ccccc23)cc1,-3.893,6699.0
4320,CPD000712887,O=C(CSc1ncnc2c1cnn2-c1ccccc1)NC1CCCC1,-5.952,3197.0
5405,CPD002373241,Cc1ccc(-c2cc3ncc4c(n3n2)-c2ccccc2OC4)cc1,-4.706,5619.0
6697,CPD002439329,Cc1cc(I)ccc1NC(=O)C1CC2CCC1C2,-4.433,6097.5
2908,CPD002454747,COc1ccc2nc(C)cc(Nc3ccc(Cl)cc3)c2c1,-5.474,4006.5
347,CPD000606114,CCc1nnc(NC(=O)CSc2nnc(C(C)NC(=O)c3ccccc3F)n2C)s1,-8.941,385.0
2881,CPD000114745,Cc1ccc(-c2cc(C(=O)Nc3ccccc3C)c3ccccc3n2)o1,-5.509,3930.0
21,CPD002439284,CC(C)(C)c1ccc(C(=O)Nc2ccc(NC(=O)CCC(=O)O)cc2O)cc1,-10.013,22.0
4399,CPD002406187,Cc1ccc2oc(C(=O)N(C)CC(=O)Nc3ccccc3Br)cc(=O)c2c1,-6.781,2281.0
5902,CPD002428413,O=C(NCCC(c1ccccc1)c1ccccc1)NNc1ccccn1,-5.512,3922.5
1866,CPD000364890,COc1cc(C=NNC(=O)c2ccc(CSc3nncn3C)cc2)cc(OC)c1O,-7.139,2061.0
3022,CPD002402125,O=C(Nc1cc(F)ccc1F)c1cc(-c2ccco2)nc2ccccc12,-5.275,4390.0
245,CPD002410635,Cc1ccc(C2CC(c3ccc4c(c3)OCO4)=NN2C(=O)CCC(=O)O)cc1,-9.099,277.0
915,CPD002365276,CCc1ccc(OCc2cccc(C(=O)O)c2)cc1,-8.306,994.0
1167,CPD002397198,CCCCn1nc(C(=O)NCc2ccc(C(=O)O)cc2)c2ccccc2c1=O,-8.093,1272.5
1802,CPD000034139,CC(=O)Oc1cncc(C(=O)O)c1,-7.272,1980.0
4390,CPD002436962,CC(NC(=O)CCn1nc(-c2ccccc2)c2ccccc2c1=O)c1ccccc1,-4.566,5860.5
771,CPD002410896,O=C(O)CCCC(=O)N1N=C(c2ccsc2)CC1c1ccc(F)cc1,-8.448,840.0
2059,CPD002489205,COc1ccc(C(=O)N(C)CCCNC(=O)c2nc(O)c3ccccc3n2)cc1OC,-6.722,2317.5
6778,CPD000259387,Cc1cc(=O)oc2cc(OCC(=O)OCC(=O)Nc3ccc4ccccc4c3)ccc12,-4.977,5031.0
2486,CPD002500772,CC(=O)c1ccc2[nH]c(C(=O)O)cc2c1,-6.082,3010.5
6006,CPD002416445,COc1cc(C#N)ccc1OCC(=O)c1ccc2c(c1)CCC2,-4.935,5118.0
1750,CPD002454667,COc1ccccc1Cc1nnc(NC(=O)c2c(OC)cccc2OC)s1,-7.385,1917.0
1460,CPD002401007,Cn1c(=O)[nH]c(=O)c2c1nc(Nc1cccc(Cl)c1Cl)n2CC(=O)O,-7.821,1593.0
3307,CPD002440982,Cc1ccc(C(=O)O)cc1I,-4.713,5604.5
4827,CPD001486418,Cc1ccnc(NC(=O)Cc2ccc(Cl)cc2)c1,-5.661,3642.5
6357,CPD002499075,C[N+](C)(C)CC#CCCCC#CC[N+](C)(C)C,-0.434,6998.0
5628,CPD002453527,Cc1c(Cl)cccc1N(CC(=O)NCCN1CCOCC1)S(=O)(=O)c1ccccc1,-4.68,5664.5
2102,CPD002375194,Cc1ccc(C(=O)NC(C)c2nc(-c3ccc(Cl)cc3)no2)cc1,-6.636,2380.5
3582,CPD002374664,CC(C)CCOc1ccc2c(-c3ccccc3)cc(=O)oc2c1,-4.505,5980.0
3107,CPD002488578,O=C(NCc1ccncc1)c1cc(-c2ccncc2)nc2ccccc12,-5.112,4727.0
4289,CPD002393105,CCCCc1ccc(-n2nnnc2SCC(=O)Nc2ccc3c(c2)OCCO3)cc1,-5.245,4448.5
4030,CPD002441700,COc1cc(C=O)cc(Cl)c1OCc1cccc(C(=O)O)c1,-7.822,1590.5
2173,CPD002437097,Cc1ccc(Cn2c(NCc3ccc4c(c3)OCO4)nc3c2c(=O)n(C)c(=O)n3C)cc1,-6.53,2490.5
1630,CPD002408607,Cc1ccc(C(=O)NC(CC(=O)O)c2cccs2)o1,-7.607,1783.5
4726,CPD002486418,Cc1ccc2c(=O)cc(C(=O)/N=c3/[nH]nc(C(C)C)s3)oc2c1,-7.285,1977.0
2224,CPD002393508,O=C(COc1ncnc2ccccc12)Nc1ccc(F)c(F)c1,-6.453,2569.5
6583,CPD002416792,Cc1ccc(/C=C(/C#N)c2ccc(C(F)(F)F)cn2)s1,-5.56,3835.5
4254,CPD000045263,COc1ccc(OC)c(C2c3c(oc4ccccc4c3=O)C(=O)N2CCCN(C)C)c1,-5.868,3317.5
4592,CPD002414219,O=C(C=NO)Nc1ccccc1[N+](=O)[O-],-4.76,5507.0
6324,CPD000811889,CS(=O)(=O)c1cccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCCC4)cc3)o2)c1,-7.478,1867.0
5968,CPD002431779,CC(C)(CC(=O)O)CC(=O)NC(c1ccccc1)c1ccco1,-4.911,5174.5
4840,CPD000805910,COc1ccc(-n2c(SCC(=O)NCC3CCCO3)nc3c(c2=O)SCC3)cc1,-5.182,4571.5
5847,CPD002364479,COc1cccc(/C=C(\C#N)c2nc3ccccc3[nH]2)c1OC,-4.61,5784.0
669,CPD002416749,Cc1nc2ccccc2c(C(=O)O)c1C,-8.559,733.0
2370,CPD002410340,COc1ccc(-c2nnc3ccc(SCc4ccco4)nn23)cc1,-6.227,2813.0
3837,CPD002394627,CCN(CC(=O)Nc1ccccc1C(F)(F)F)C(=O)c1nn(CC(C)C)c(=O)c2ccccc12,-4.266,6348.5
3413,CPD002376988,CCOC(=O)c1ccc2nc(C)cc(Nc3ccc(OC(C)C)cc3)c2c1,-4.369,6189.5
5439,CPD002416267,O=C(/C=C/c1ccccc1Br)c1ccc(O)cc1,-6.541,2477.5
344,CPD002428566,O=C(O)C/C(=C/c1csc(-c2ccc(F)cc2)n1)c1nc2ccccc2s1,-8.944,382.0
4217,CPD002441820,CC(C)c1ccc(CNC(=O)c2cc3c(s2)CCCC3)cc1,-5.088,4783.5
2680,CPD002415072,O=C(O)c1cccnc1SC(F)F,-5.81,3416.5
5035,CPD002415947,CC(C)c1ccc(/C=C(/C#N)C(=O)Nc2ccc(N3CCOCC3)cc2)cc1,-4.296,6308.0
5499,CPD000627505,COc1ccc(C)cc1NC(=O)CCS(=O)(=O)c1cc2c(cc1Cl)NC(=O)CO2,-4.982,5021.0
6838,CPD002453287,Cc1[nH]c2ccccc2c1C(C(=O)O)N1CCN(c2cc(C)c3ccccc3n2)CC1,-7.225,2011.5
5624,CPD002453081,Cc1nc(N2CCN(Cc3ccccc3)CC2)[nH]c(=O)c1C,-5.074,4817.0
1469,CPD002415719,O=C(O)c1cccnc1Sc1cccc(C(F)(F)F)c1,-7.81,1602.0
1412,CPD002444039,CC(=O)c1ccc(OCc2ccccc2)cc1O,-7.874,1540.0
