,compound_id,smiles,score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate,rank
7945,CPD000652685,FC(F)(F)c1cccc(c1)C(=O)NCCC(=O)N2CCC3(CC2)NCCc4[nH]cnc43,-4.55,O=C(NCCC(=O)N1CCC2(CC1)NCCc1[nH]cnc12)c1cccc(C(F)(F)F)c1,-4.55,,-0.0,0,6531.5
7946,CPD002374097,COc1cc(cc(OC)c1OC)C2=NOC(C2)C(=O)N3CCN(CC3)c4ccccc4,-4.83,COc1cc(C2=NOC(C(=O)N3CCN(c4ccccc4)CC3)C2)cc(OC)c1OC,-4.83,,-0.0,0,5697.5
7947,CPD002455916,Cc1cccc(c1C)n2c3ccccc3cc4c(=O)[nH]c(=O)nc24,-4.331,Cc1cccc(-n2c3nc(=O)[nH]c(=O)c-3cc3ccccc32)c1C,-4.331,,-0.0,0,7128.0
7948,CPD000539663,COc1ccc(cc1OC)C2CC(=NN2C(=O)c3ccccc3)c4ccc(OC)c(OC)c4,-4.494,COc1ccc(C2=NN(C(=O)c3ccccc3)C(c3ccc(OC)c(OC)c3)C2)cc1OC,-4.494,,-0.0,0,6686.0
7949,CPD002376870,Fc1ccc2c(c1)N(CCCC(=O)N3CCN(CC3)c4ccccn4)C(=O)c5cccn25,-5.251,O=C(CCCn1c(=O)c2cccn2c2ccc(F)cc21)N1CCN(c2ccccn2)CC1,-5.251,,-0.0,0,4334.5
7950,CPD002439635,Cc1c(c2ccc(Cl)cc2)c(=O)oc3ccc(OS(=O)(=O)c4ccccc4)cc13,-4.693,Cc1c(-c2ccc(Cl)cc2)c(=O)oc2ccc(OS(=O)(=O)c3ccccc3)cc12,-4.693,,-0.0,0,6129.0
7951,CPD002484690,CSc1ccc(cc1)C2CC(=O)N(C3=C2C(=O)OC3)c4cccc(c4)C(F)(F)F,-4.014,CSc1ccc(C2CC(=O)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)OC3)cc1,-4.014,,-0.0,0,7806.0
7952,CPD002410176,CN1C(=O)NC(=O)c2c1nc(n2Cc3cccc(C)c3)n4nc(C)c(C)c4C,-4.245,Cc1cccc(Cn2c(-n3nc(C)c(C)c3C)nc3c2c(=O)[nH]c(=O)n3C)c1,-4.245,,-0.0,0,7341.5
7953,CPD002437061,Cc1[nH]c2ccccc2c1C3N(CCc4ccccc4)C(=O)c5ccccc35,-6.352,Cc1[nH]c2ccccc2c1C1c2ccccc2C(=O)N1CCc1ccccc1,-6.352,,-0.0,0,1761.0
7954,CPD000044501,Cc1nc2c3cc4COC(C)(C)Cc4nc3sc2c(=O)n1CC(=O)NCc5ccco5,-5.598,Cc1nc2c(sc3nc4c(cc32)COC(C)(C)C4)c(=O)n1CC(=O)NCc1ccco1,-5.598,,-0.0,0,3345.5
