ID smiles score
CPD000651083 CCCCc1cc(=O)oc2cc(C)cc(OCC(=O)NC(Cc3ccc(Cl)cc3)C(=O)O)c12 -6.509
CPD001241506 O=C(COc1ccccc1C#N)Nc2ccc(cc2N3CCOCC3)N4CCOCC4 -3.976
CPD001241512 CCn1c(SCC(=O)c2c(N)n(C3CC3)c(=O)[nH]c2=O)nnc1c4ccoc4C -1.858
CPD000588084 OCCN1CCN(CC(O)COC(c2ccc(F)cc2)c3ccc(F)cc3)CC1.OC(=O)C(=O)O -3.189
CPD000651084 Cc1c(Cc2ccccc2)c(=O)oc3cc(OCC(=O)NC(Cc4ccc(Cl)cc4)C(=O)O)ccc13 -2.640
CPD002499800 Brc1cccc(c1)C(=O)N(Cc2ccc3[nH]ccc3c2)C4CC4 -5.934
CPD002499801 CC(C)n1cnc(I)c1I -2.775
CPD002499802 O=Cc1c[nH]c2cc(ccc12)C#N -3.678
CPD002499806 Clc1cccc(c1Cl)n2cccc2C=O -3.350
CPD002499810 O=C(N(Cc1ccc2[nH]ccc2c1)C3CC3)c4cccs4 -5.883
CPD000588181 OC(COc1ccccc1F)CN2CCN(CC2)S(=O)(=O)c3ccccc3C#N.OC(=O)C(=O)O -3.880
CPD000651085 Cc1c(OCC(=O)NC(Cc2ccc(Cl)cc2)C(=O)O)ccc3c(cc(=O)oc13)c4ccccc4 -5.387
CPD002499811 COc1cccc2cc(oc12)c3nn4c(nnc4s3)C(C)C -4.993
CPD000588227 CN(C)S(=O)(=O)c1ccc(NC(=O)CN2CCN(CC2)c3ccccn3)cc1 -4.113
CPD001241518 CCCCn1c(N)c(N(C2CCCC2)C(=O)CSc3nnnn3c4ccccc4C)c(=O)[nH]c1=O -6.616
CPD000651086 OC(=O)C(Cc1ccc(Cl)cc1)NC(=O)COc2ccc3c(c2)oc(=O)c4ccccc43 -3.069
CPD002499812 COc1ccc(cc1OC)c2nnc3sc(nn23)c4cc(nn4C)C(C)(C)C -5.521
CPD000588289 CC(=O)Nc1ccc(cc1)S(=O)(=O)N2CCN(CC2)S(=O)(=O)c3ccc(F)c(F)c3F -6.933
CPD001241533 COc1cccc(c1)C(=O)Nc2cc(ccc2N3CCOCC3)S(=O)(=O)N4CCOCC4 -3.543
CPD000651087 Cc1c(OCC(=O)NC(Cc2ccc(Cl)cc2)C(=O)O)ccc3c4CCCCc4c(=O)oc13 -3.813
CPD002499813 O=C(N(Cc1cccs1)c2ccccn2)C3=C(c4ccccc4)S(=O)(=O)CCO3 -4.440
CPD000588354 CN(C)S(=O)(=O)c1cccc(c1)C(=O)Nc2cc3OCCCOc3cc2C(=O)O -4.105
CPD001241548 Clc1ccc(OCc2nnc(SCC(=O)Nc3ccc(cc3)N4CCOCC4)o2)cc1 -6.241
CPD000651088 OC(=O)C(Cc1ccc(Cl)cc1)NC(=O)COc2ccc3c4CCCCc4c(=O)oc3c2 -2.664
CPD002499815 NNc1ccc(Cc2ccc(NN)cc2)cc1 -3.755
CPD000588355 CCOc1ccccc1NC(=O)CCNS(=O)(=O)c2ccc(NC(=O)C)cc2 -2.671
CPD001241559 COCCCn1c(SCC(=O)N2CCOCC2)nc3cc(Cl)ccc3c1=O -3.446
CPD002499816 Cc1[nH]c2c(C)c(C)ccc2c1CCN.OC(=O)C(=O)O -3.599
CPD000651089 OC(=O)C(Cc1ccc(Cl)cc1)NC(=O)COc2ccc3c4CCCc4c(=O)oc3c2 -2.783
CPD002499819 CC(C)C(=O)N(Cc1ccc2cc[nH]c2c1)C3CC3 -5.455
CPD002499820 Cc1ccc(C=O)n1c2ccc(Cl)cc2 -3.466
CPD000588457 Fc1cccc(c1)S(=O)(=O)N2CCN(CC2)C(=O)c3ccc(cc3)S(=O)(=O)N4CCCC4 -8.009
CPD002499821 NC(=S)NCc1ccccc1Cl -3.122
CPD002499824 Cc1[nH]c2c(C)cc(C)cc2c1CCN.OC(=O)C(=O)O -2.641
CPD001241565 COc1ccc(cc1[N+](=O)[O-])S(=O)(=O)NCCC(=O)OCC(=O)c2ccc[nH]2 -5.629
CPD000588630 COCCn1cnc2n(Cc3ccccc3)c(=O)n(CC(=O)NC(=O)NC(C)(C)C)c(=O)c12 -2.601
CPD000651090 Cc1c(OCC(=O)NC(Cc2ccc(Cl)cc2)C(=O)O)ccc3c4CCCc4c(=O)oc13 -3.096
CPD002499825 Cc1cccc(c1)c2ccccc2N -3.707
CPD002499826 CNc1ccc(OC(F)(F)Cl)cc1.Cl -3.624
CPD002499829 Clc1ccc(C#N)c(NC(=S)NCCc2ccccc2)c1 -2.184
CPD001241593 Fc1ccc(NC(=O)CN2CCN(CC2)C(=O)CNC(=O)c3ccc4OCOc4c3)cc1 -6.596
CPD000651091 OC(=O)[C@H](Cc1ccccc1)NC(=O)COc2ccc3c(c2)oc(=O)c4ccccc43 -3.743
CPD000588631 CCn1cnc2n(Cc3ccccc3)c(=O)n(CC(=O)NC(=O)NCC=C)c(=O)c12 -4.736
CPD002499830 OC(=O)CC(CNS(=O)(=O)c1ccc(I)cc1)c2ccccc2 -3.936
CPD002499831 Cc1ccc(cc1)c2ccccc2N -5.178
CPD002499832 CC1C(C)C(=O)CCN1C.Cl -3.172
CPD001241597 COc1ccc(NC(=O)COC(=O)CN2C(=O)C3CCCCC3C2=O)cc1OC -3.858
CPD002499834 C(=C/c1ccccn1)\c2cccs2 -2.978
CPD000651092 CC(Oc1ccc2c3CCCCc3c(=O)oc2c1)C(=O)N[C@H](C(=O)O)c4ccccc4 -3.010
CPD000588760 CCS(=O)(=O)N1Cc2ccccc2CC1C(=O)Nc3ccc(OC)cc3OC -3.657
CPD002499835 FC(F)(F)c1cccc(COc2ccc(C#N)cc2)c1 -3.671
CPD001241604 COCCn1c(SCC(=O)NC(=O)NCc2ccccc2)nc3ccccc3c1=O -3.678
CPD002499836 Cc1ccccc1C2CC(=O)N(C3=C2C(=O)CCC3)c4ccc(cc4)C(F)(F)F -4.902
CPD000651096 COc1ccc(OC)c(/C=C/2\Oc3cc(OCC(=O)N4CC(O)C[C@H]4C(=O)O)ccc3C2=O)c1 -5.679
CPD000588761 CCS(=O)(=O)N1Cc2ccccc2CC1C(=O)Nc3cccc(c3)S(=O)(=O)N(C)C -4.308
CPD002499837 CCOC(=O)c1[nH]c(C)c(CNCCc2ccc(OC)c(OC)c2)c1C.OC(=O)C(=O)O -1.622
CPD001241616 Cn1nnnc1SCC(=O)Nc2ccc(cc2)C(=O)N3CCN(Cc4ccccc4F)CC3 -3.866
CPD000588797 CCn1cc(C(=O)N(C)Cc2ccc(OC(F)F)cc2)c(=O)c3ccc(C)nc13 -4.987
CPD000651114 COc1ccc(cc1OC)c2noc(CNS(=O)(=O)c3ccc(NC(=O)C)cc3)n2 -4.496
CPD002499838 NC1=C(C#N)C(C2=C(CCCC2=O)O1)c3ccc(o3)c4ccccc4 -3.736
CPD001241627 CN(C)S(=O)(=O)c1ccc(SCC(=O)N2CC(=O)Nc3ccccc23)nc1 -7.172
CPD002499841 Fc1ccc(/C=C/C(=O)Oc2ccc(Cl)cc2C=O)cc1 -4.728
CPD000651129 CCN(CC)c1ccc(cc1)N2C3CS(=O)(=O)CC3SC2=NC(=O)C4CCCO4 -5.413
CPD000588941 CCN(CC(=O)NC(C)(C)C)C(=O)CN1c2cccc3cccc(c23)S1(=O)=O -6.184
CPD001241628 CN(C)S(=O)(=O)c1ccc(N2CCOCC2)c(c1)C(=O)NCc3ccc4OCOc4c3 -6.324
CPD002499844 Fc1ccc(N2C(=O)CC(C3=C2CCCC3=O)c4ccccc4Cl)c(F)c1 -5.402
CPD000651131 COc1ccc(CN2C3CS(=O)(=O)CC3SC2=NC(=O)C4CCCO4)cc1 -4.511
CPD002499846 CN=C(S)NNC(=O)c1ccc(C)c(Cl)c1 -3.338
CPD000588988 CCN(CC)S(=O)(=O)c1ccc(NC(=O)CCNC(=O)c2ccccc2)cc1 -4.993
CPD002499847 CC1=C(C#N)C(O)(C(=O)N1)C(F)(F)F -4.371
CPD001241643 CN(Cc1ccc2OCOc2c1)C(=O)CCCNS(=O)(=O)c3ccc(cc3)C(=O)C -7.654
CPD000651132 CC(=O)c1ccc(cc1)N2C3CS(=O)(=O)CC3SC2=NC(=O)C4CCCO4 -4.797
CPD000588991 COc1ccc(cc1NC(=O)CCNC(=O)c2ccccc2OC)S(=O)(=O)N(C)C -3.205
CPD002499851 FC(F)(F)C(NC(=O)NCc1ccccc1)(NC(=O)c2ccccc2)C(F)(F)F -4.401
CPD001241644 CCOc1ccccc1C(=O)NCC(=O)NCc2ccc(cc2)S(=O)(=O)N3CCOCC3 -2.203
CPD000651134 Clc1ccccc1N2C3CS(=O)(=O)CC3SC2=NC(=O)C4CCCO4 -5.758
CPD000589263 CN(C)S(=O)(=O)c1cccc(c1)C(=O)NCCNC(=O)c2cccc(c2)S(=O)(=O)N(C)C -3.729
CPD002499852 O=S(=O)(NC(c1ccccc1)c2ccccc2)c3cccs3 -3.056
CPD001241666 Cc1nn(CC(=O)N2CCN(CC2)S(=O)(=O)c3ccc(C)cc3)c(C)c1[N+](=O)[O-] -4.862
CPD000651135 COc1ccc(Cl)cc1N2C3CS(=O)(=O)CC3SC2=NC(=O)C4CCCO4 -5.340
CPD002499853 FC(F)(F)c1ccc(cc1)N2C(=O)CC(C3=C2CCCC3=O)c4ccsc4 -5.947
CPD002499854 CC1C(C)[N+](C)(C)CCC1=O.[I-] -0.787
CPD002499857 CCOC(=O)NN=C(S)NCC=C -3.005
CPD000589449 CC(=O)NCCC(=O)Nc1cc(ccc1N2CCCC2)S(=O)(=O)Nc3ccc(Cl)cc3 -5.346
CPD001241670 COc1cc2CCN(Cc2cc1OC)C(=O)CN3C(=O)NC4(CCCCC4C)C3=O -3.591
CPD000651136 FC(F)(F)c1ccccc1N2C3CS(=O)(=O)CC3SC2=NC(=O)C4CCCO4 -5.012
CPD002499858 CC(C)Cc1ccc(cc1)C(C)C(=O)NC(c2ccccc2)c3ccccc3 -5.728
CPD000651139 Clc1ccc(cc1)N2C3CS(=O)(=O)CC3SC2=NC(=O)C4CCCO4 -5.880
CPD001241683 CN(C)S(=O)(=O)c1ccc(C)c(NC(=O)COc2cccc(c2)n3cnnn3)c1 -4.142
CPD000589512 NS(=O)(=O)c1ccc(NC(=O)CSc2nnc(O)n2Cc3ccccc3)cc1 -4.794
CPD000651141 CN(C)c1ccc(cc1)N2C3CS(=O)(=O)CC3SC2=NC(=O)C4CCCO4 -4.833
CPD002499859 Fc1ccc(cc1)N2C(=O)CC(C3=C2CCCC3=O)c4ccc(Cl)cc4 -4.518
CPD000589660 CCCCn1c(=O)[nH]c(=O)c2n(CCC)c(Cn3ncc(Cl)c(Cl)c3=O)nc12 -5.453
CPD002499860 OC(CCl)CNS(=O)(=O)[O-].[K+] -0.794
CPD001241686 Cc1ccc(cc1NC(=O)COC(=O)c2cnccn2)S(=O)(=O)N3CCOCC3 -3.538
CPD000651143 COc1ccc(CN2C3CS(=O)(=O)CC3SC2=NC(=O)C4CCCO4)cc1OC -6.315
CPD000589741 COc1ccc(NC(=O)c2cccc(c2)S(=O)(=O)N3CCN(C)CC3)c(OC)c1 -5.891
CPD002499862 CC(C)Cc1ccc(cc1)C(C)C(=O)NC(Cc2ccccc2)C(=O)N -4.227
CPD001241703 Cc1ccc(cc1)c2nn(cc2C(=O)N3CCN(CC3)C4CCS(=O)(=O)C4)c5ccccc5 -7.337
CPD000589742 CC(=O)N1CCN(CC1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(F)c(F)c3 -7.316
CPD000651145 CCN(CC)c1ccc(cc1)N2C3CS(=O)(=O)CC3SC2=NC(=O)C4CC4 -6.354
CPD002499863 CCC(C)(NC(=O)/C(=C/c1ccccc1)/NC(=O)c2ccccc2)C#C -3.504
CPD001241708 O=C(CCCN1C(=O)NC2(CCCC2)C1=O)N3CCN(CC3)S(=O)(=O)c4ccccc4 -7.377
CPD002499864 NCC(O)COc1ccccc1CC=C -3.112
CPD000589744 CC(=O)N1CCN(CC1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(OC(F)F)cc3 -7.032
CPD000651147 COc1ccccc1N2C3CS(=O)(=O)CC3SC2=NC(=O)C4CCCCC4 -4.660
CPD001241712 CC(C)CN(C1CCS(=O)(=O)C1)C(=O)CSc2n[nH]c(n2)c3cccs3 -2.359
CPD002499866 Fc1ccc(cc1)N2C(=O)CC(C3=C2CCCC3=O)c4cccc(Cl)c4Cl -4.043
CPD002499867 Cc1n[nH]c(CC#N)n1 -3.045
CPD000589824 COc1ccc(OC)c(NC(=O)c2cccc(c2)S(=O)(=O)N3CCN(CC3)C(=O)C)c1 -3.592
CPD000651151 COc1ccc(CNC(=O)COc2cc3OC(C)(C)CCc3c4oc(=O)cc(C)c24)cc1OC -2.532
CPD002499868 Cc1ccc(cc1)C2N3CC4(C)CN2CC(C)(C3)C4=O -5.955
CPD001241729 O=C(N1CCN(CC1)S(=O)(=O)c2ccc(C#N)cc2)c3cn(nc3c4cccnc4)c5ccccc5 -4.483
CPD000590229 CCN(CC)S(=O)(=O)c1cc(NC(=O)CCNC(=O)c2ccco2)ccc1C -5.657
CPD000651152 Cc1cc(=O)oc2c3CCC(C)(C)Oc3cc(OCC(=O)NCCN4CCOCC4)c12 -3.497
CPD002499869 CC(C)(C)c1ccc(cc1)C(CC(=O)O)NC(=O)c2ccc(cc2)C(C)(C)C -4.954
CPD000651153 Cc1c(C)c2c(OCC(=O)NC3CC3)cc4OC(C)(C)CCc4c2oc1=O -4.059
CPD001241732 O=C(Nc1cccc(c1)S(=O)(=O)N2CCOCC2)c3ccc(cc3)N4CCCC4=O -3.419
CPD002499870 Cc1ccc(cc1)c2ccc(N)cc2 -5.403
CPD000651154 Cc1cc(=O)oc2c3CCC(C)(C)Oc3cc(OCC(=O)Nc4ccc(CCO)cc4)c12 -2.951
CPD002499872 Cc1ccc2[nH]c(nc2c1)/C(=C\C3CC4CC3C=C4)/C#N -5.483
CPD000590259 CCC1(NC(=O)N(CC(=O)Nc2ccc(cc2)S(=O)(=O)N)C1=O)c3ccccc3 -2.746
CPD002499873 Fc1ccc(cc1)N2C(=O)CC(C3=C2CCCC3=O)c4ccsc4 -5.143
CPD000590366 CC1(NC(=O)N(CC(=O)Nc2ccc(cc2)S(=O)(=O)N)C1=O)c3ccccc3 -3.050
CPD000651167 C[C@H](NC(=O)[C@H]1N2C(SC1(C)C)c3ccccc3C2=O)C(=O)N4CCC[C@H]4C(=O)O -3.464
CPD001241750 Cc1cccc(c1)n2c(SCC(=O)c3c(N)n(C4CC4)c(=O)[nH]c3=O)nnc2N5CCOCC5 -5.153
CPD002499874 FC(F)(F)c1ccccc1N2C(=O)CC(C3=C2CCCC3=O)c4cccnc4 -5.406
CPD000651169 COc1ccc2n(C)c(cc2c1)C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)O -5.235
CPD000590404 OC(=O)CCCCCNC(=O)CSc1nnc(c2ccco2)n1c3ccccc3 -2.742
CPD001241753 COc1ccccc1S(=O)(=O)N2CCN(CC2)S(=O)(=O)c3cccs3 -3.228
CPD002499876 Cc1cccc(c1)C(=O)NC(CC(=O)O)c2ccc(cc2)C(C)(C)C -2.917
CPD000651173 COc1ccc(CCNC(=O)CCN2C(=O)[C@@H]3Cc4ccccc4CN3C2=O)cc1 -4.748
CPD000590496 Cc1ccc(cc1C)S(=O)(=O)NCCC(=O)Nc2cccc(c2)S(=O)(=O)N -7.453
CPD002499880 CCOC(=O)C1=C(C)NC(=O)C1(NC(=O)c2ccc(OC)c(OC)c2)C(F)(F)F -2.408
CPD001241755 CN(Cc1nc(O)c2ccccc2n1)C(=O)c3cccc(OCc4c(C)noc4C)c3 -6.458
CPD002499881 CC1C(C)C(=O)CCN1CCCO.Cl -2.847
CPD002499882 Cc1ccccc1COc2ccccc2C=O -2.925
CPD000651177 OC(=O)C1CCN(CC1)C(=O)COc2ccc3c4CCCCc4c(=O)oc3c2 -3.940
CPD002499883 Cc1ccc(cc1C)c2[nH]ncc2C=O -5.472
CPD000590500 CC(C)NS(=O)(=O)c1ccc(NC(=O)CCNS(=O)(=O)c2ccc(C)cc2)cc1 -4.330
CPD002499884 COC(=O)C1CN(C)CCC1=O.Cl -3.124
CPD001241772 Clc1ccc(NC(=O)CN2C(=O)CCOc3ccccc23)cc1S(=O)(=O)N4CCOCC4 -3.332
CPD002499885 Cc1cccc(NN)c1C.Cl -3.697
CPD001241777 CN(CC(=O)OCC(=O)NCCN1C(=O)CSC1=O)S(=O)(=O)c2ccc(C)cc2 -1.399
CPD000590502 COc1ccc(NC(=O)CCNS(=O)(=O)c2ccccc2F)cc1S(=O)(=O)N -4.457
CPD002499887 C1C2CC3CC1CC(C2)(C3)c4cscn4 -4.688
CPD000651179 OC(=O)C(Cc1c[nH]c2ccc(O)cc12)NC(=O)COc3cc4oc(=O)cc(c5ccccc5)c4cc3Cl -7.591
CPD000651180 Cc1c(CCC(=O)NC2CC2)c(=O)oc3cc(O)ccc13 -5.067
CPD000590508 CC(=O)c1cccc(c1)S(=O)(=O)NCCC(=O)Nc2ccc(cc2)S(=O)(=O)N -2.852
CPD002499889 Ic1ccc(CN2CCNCC2)cc1 -4.382
CPD001241782 Fc1ccccc1S(=O)(=O)Nc2cc(ccc2NCC3CCCO3)S(=O)(=O)N4CCOCC4 -2.918
CPD002499890 Cc1cccc(/C=C/C(=O)O)c1 -3.733
CPD000651182 Cc1oc2cc3oc(=O)c(CCC(=O)NCCN4CCOCC4)c(C)c3cc2c1C -6.719
CPD001241800 CCN(C1CCS(=O)(=O)C1)C(=O)COn2nnc3ccc(cc23)S(=O)(=O)N(C)C -3.634
CPD000590667 Nc1nc(N2CCN(CC2)S(=O)(=O)c3ccccc3F)c(C#N)c(CC#N)c1C#N -6.340
CPD002499892 Cc1[nH]c2ccc(cc2c1CCN)C3(CC4CC5CC(C4)C3)C5.Cl -6.538
CPD002499893 Cc1ccc(cc1C)c2cn3ccccc3n2 -4.615
CPD002499894 NNc1c(Cl)cc(Cl)cc1Cl.Cl -3.262
CPD002499895 CCOC(=O)c1cc2cc(ccc2[nH]1)C#N -4.025
CPD000651188 COc1ccccc1c2[nH]c(cc3c4ccccc4nc23)C(=O)NCC5CCCO5 -5.709
CPD002499896 Cc1cc(C)cc(c1)n2cccc2 -3.204
CPD001241807 COc1ccc(cc1S(=O)(=O)N2CCCC2)C(=O)N3Cc4ccccc4CC3C(=O)N -6.984
CPD000590709 CCn1c(=O)c(=O)[nH]c2cc(ccc12)C(=O)NC(C)c3ccc(cc3)S(=O)(=O)N -4.893
CPD002499897 Cc1ccc(cc1C)c2cc3ccccn3c2 -4.718
CPD000651189 Cc1ccc(Cl)cc1NC(=O)[C@@H]2CCC(=O)N2C3OC(=O)c4ccccc34 -4.445
CPD001241825 CCN(C1CCS(=O)(=O)C1)C(=O)CN2C(=O)NC3(CCc4ccccc43)C2=O -6.309
CPD002499898 COc1ccc(Br)cc1C2(CC3CC4CC(C3)C2)C4 -5.407
CPD000590776 CCCn1c(N)c(N(CCOC)C(=O)c2ccc([N+](=O)[O-])c(C)c2)c(=O)[nH]c1=O -6.595
CPD000651191 Fc1cc(Br)ccc1NC(=O)[C@@H]2CCC(=O)N2C3OC(=O)c4ccccc34 -4.527
CPD002499901 Cc1ccc(C)c(c1)c2cn3ccccc3n2 -5.400
CPD001241879 Cc1nc(Cc2nnc(SCC(=O)N3CCN(CC3)c4ccccc4)o2)cs1 -3.248
CPD002499903 OC(=O)C(=Cc1cccs1)C(=O)O -2.526
CPD001241883 O=C(Cn1c(=O)oc2ccccc12)N3CCN(CC3)S(=O)(=O)c4ccccc4 -2.778
CPD002499906 CCCCCOc1ccc(/C=C/C(=O)O)cc1 -4.662
CPD002499907 Cc1cc(C)c(c(C)c1)n2ccc(C=O)c2 -4.721
CPD000590784 CCCCN(C(=O)c1ccc(cc1)S(=O)(=O)N(CC)CC)c2c(N)n(CCC)c(=O)[nH]c2=O -3.063
CPD002499910 Cc1ccc(c(C)c1)c2cn3ccccc3n2 -4.368
CPD000651192 COc1ccc2C(OC(=O)c2c1OC)N3[C@@H](CCC3=O)C(=O)Nc4cc(Cl)c(OC)cc4OC -3.779
CPD002499911 Cc1ccc(NN)c(c1)[N+](=O)[O-].Cl -4.097
CPD001241885 O=C(CNS(=O)(=O)c1ccc2OCCCOc2c1)N3CCN(Cc4ccc(C#N)cc4)CC3 -6.122
CPD000590805 CCN(CC)S(=O)(=O)c1ccc(C)c(NC(=O)CN2C(=O)NC3(CCCC3)C2=O)c1 -6.554
CPD000651193 COc1ccc2C(OC(=O)c2c1OC)N3[C@@H](CCC3=O)C(=O)Nc4ccc(F)cc4F -5.233
CPD002499914 CCOC(=O)c1cc2cccc(C(C)C)c2[nH]1 -4.227
CPD000590819 NS(=O)(=O)c1ccc(CNC(=O)CNC(=O)c2ccc(Br)o2)cc1 -5.053
CPD002499917 Cc1cccc(C)c1n2ccc(C=O)c2 -3.286
CPD001241889 Cc1occc1c2nnc(SCC(=O)c3c(N)n(C4CC4)c(=O)[nH]c3=O)n2CC=C -2.610
CPD002499919 O=Cc1cccn1Cc2ccccn2 -2.681
CPD000590894 COCCn1cnc2n(Cc3ccccc3)c(=O)n(Cc4ccccc4C#N)c(=O)c12 -3.406
CPD000651195 COc1ccc(/C=C/2\Oc3cc(OCC(=O)N4CCC[C@H]4C(=O)O)ccc3C2=O)c(OC)c1 -6.293
CPD002499921 CCOC(=O)c1cc2cc(CC)ccc2[nH]1 -4.031
CPD002499923 CCCCc1ccc2[nH]c(cc2c1)C(=O)OCC -4.349
CPD002499924 OC(=O)/C=C/c1ccc(F)cc1F -3.314
CPD000590997 NS(=O)(=O)c1ccc(NC(=O)C2Cc3ccccc3CN2C(=O)c4ccco4)cc1 -5.605
CPD001241897 COc1ccc(NC(=O)CN2C(=O)NC(CC(C)C)C2=O)cc1S(=O)(=O)N3CCOCC3 -3.440
CPD002499925 Cc1ccc(C)c(c1)c2cc3ccccn3c2 -4.589
CPD002499927 Cc1cccc(c1C)n2ccc(C=O)c2 -3.341
CPD000651197 COc1ccc(/C=C/2\Oc3cc(OCC(=O)N4CCC(CC4)C(=O)O)ccc3C2=O)c(OC)c1 -6.629
CPD002499930 COC(=O)c1cc2c(Cl)c(Cl)ccc2[nH]1 -3.988
CPD000591074 CCN(CC)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)c3cc(=O)c4ccccc4o3)c1 -6.110
CPD001241898 CC(C)C(NS(=O)(=O)c1ccc2OCCOc2c1)C(=O)Nc3ccc(NC(=O)C)cc3 -5.275
CPD002499932 CCOC(=O)c1cc2cc(ccc2[nH]1)C(C)CC -6.711
CPD000651198 OC(=O)[C@@H]1CCCN1C(=O)COc2ccc3C(=O)/C(=C/c4ccc5OCOc5c4)/Oc3c2 -7.273
CPD000591152 NS(=O)(=O)c1cccc(NC(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)c1 -4.699
CPD001241907 CCn1c(SCC(=O)c2c(N)n(C3CC3)c(=O)[nH]c2=O)nnc1c4ccccc4OC -2.629
CPD002499934 CCc1ccc2cc(cn2c1)c3ccc(C)c(C)c3 -4.020
CPD000651199 OC1C[C@H](N(C1)C(=O)COc2ccc3C(=O)/C(=C/c4ccc5OCOc5c4)/Oc3c2)C(=O)O -5.683
CPD002499935 Cc1ccc(c(C)c1)n2ccc(C=O)c2 -4.798
CPD002499936 NNc1c(F)c(F)c(Br)c(F)c1F -4.247
CPD000591154 NS(=O)(=O)c1ccc(NC(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)cc1 -4.683
CPD002499937 O=Cc1cccn1c2ccccn2 -3.359
CPD002499938 NNc1ccc(Br)c2ccccc12.Cl -4.768
CPD002499939 CCOC(=O)c1cc2c(C)cc(C)cc2[nH]1 -3.964
CPD001241941 CC(C)Oc1ccc(cc1NC(=O)CN2C(=O)c3ccccc3C2=O)S(=O)(=O)N4CCOCC4 -2.950
CPD000591340 CC1(C)C2CCC1(CS(=O)(=O)NCc3ccc(cc3)S(=O)(=O)N)C(=O)C2 -7.451
CPD002499941 Clc1cc(Cl)c(cc1Cl)n2cccc2C=O -4.431
CPD001241942 CC(OC(=O)c1cccc(NS(=O)(=O)C)c1)C(=O)Nc2ccc3OCOc3c2 -5.791
CPD002499942 CCc1ccccc1\C=C\C(=O)O -3.462
CPD000651225 COc1ccccc1CNC(=O)[C@@H](NC(=O)C2CCN(CC2)C(=O)[C@@H]3CCCN3C(=O)OC(C)(C)C)C(C)C -1.142
CPD002499943 NCCCC(N)(C(=O)O)c1ccccc1.Cl -2.996
CPD000591350 NC(=O)C1CCN(CC(=O)Nc2ccc(cc2)S(=O)(=O)N3CCOCC3)CC1 -4.872
CPD002499944 CN(C)/C=C\C(=O)c1cccs1 -1.980
CPD002499945 Cc1cc(C)c(CC(=O)O)c(C)c1 -4.103
CPD001241973 Cc1cccc(OCCC(=O)Nc2ccc(cc2N3CCOCC3)N4CCOCC4)c1 -3.325
CPD002499946 Clc1ccc(cc1Cl)n2cccc2C=O -4.745
CPD001243451 O=C(NCc1cccs1)c2cc(ccc2N3CCCC3)S(=O)(=O)N4CCOCC4 -4.573
CPD002499949 CCOC(=O)c1cc2c(Cl)cc(Cl)cc2[nH]1 -4.477
CPD000591593 [O-][N+](=O)c1cc(ccc1N2CCOCC2)C(=O)N3CCN(Cc4ccccc4)CC3 -6.443
CPD000651229 CC(Oc1cc2oc(=O)c(Cc3ccccc3)c(C)c2cc1Cl)C(=O)NC[C@H]4CC[C@@H](CC4)C(=O)O -6.133
CPD001243478 COc1ccc(cc1S(=O)(=O)N2CCOCC2)C(=O)OCC(=O)Nc3ccc4OCOc4c3 -5.977
CPD002499951 CCOC(=O)c1cc2cc(ccc2[nH]1)C(C)C -4.399
CPD002499952 Cc1cccc(\C=C\C(=O)O)c1C -3.484
CPD000591688 CN(C)S(=O)(=O)c1ccc(cc1)C(=O)Nc2cc3OCCCOc3cc2C(=O)O -3.648
CPD000651230 CC(Oc1ccc2c(cc(=O)oc2c1C)c3ccccc3)C(=O)NC[C@H]4CC[C@@H](CC4)C(=O)O -4.540
CPD001243483 Fc1ccc(cc1)S(=O)(=O)N2CCN(CC(=O)Nc3ccccc3C(=O)NC4CC4)CC2 -6.990
CPD002499953 NCCCCCC(N)(C(=O)O)c1ccccc1.Cl -3.527
CPD000591711 COc1ccccc1n2cnnc2SCC(=O)Nc3cccc(c3)S(=O)(=O)N -3.402
CPD000651231 CC(Oc1ccc2c(c1)oc(=O)c3ccccc32)C(=O)NC[C@H]4CC[C@@H](CC4)C(=O)O -4.032
CPD001243487 CC(=O)N1CCN(CC1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccccc3N4CCCCC4 -7.017
CPD002499954 CCC1CCc2c(C#N)c(NC(=O)CC(C)(C)C)sc2C1 -5.964
CPD000651236 COc1ccc(cc1)C(=O)N2CCc3cc4OCCCOc4cc3C2C -4.824
CPD000591713 Cc1nnc(SCC(=O)Nc2cccc(c2)S(=O)(=O)N)n1c3ccccc3 -2.558
CPD002499955 CC(C)CC(=NNC(=O)c1ccc(C)c(C)c1)C -2.997
CPD000651239 CC1N(CCc2cc3OCCCOc3cc12)C(=O)c4ccc(NC(=O)C)cc4 -5.345
CPD000591717 COc1ccc(cc1)n2cnnc2SCC(=O)Nc3cccc(c3)S(=O)(=O)N -7.128
CPD001243494 CCn1c(Cc2ccccc2)nnc1SCC(=O)c3c(N)n(C4CC4)c(=O)[nH]c3=O -1.926
CPD000651286 Clc1ccccc1CN2C3CS(=O)(=O)CC3SC2=NC(=O)C4CCCO4 -4.612
