,Unnamed: 0,ID,SMILES,score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
45340,45341,CPD002413624,CC(=O)c1ccc(OC(=O)C2(CC3CC4CC(Cl)(C3)C2)C4)cc1,-4.925,CC(=O)c1ccc(OC(=O)C23CC4CC(CC(Cl)(C4)C2)C3)cc1,-4.925,,-0.0,0
57483,57484,CPD002364444,C(=Nc1ccccc1)c2ccc(s2)c3cccs3,-4.605,C(=Nc1ccccc1)c1ccc(-c2cccs2)s1,-4.605,,-0.0,0
747,747,CPD000122894,COC(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1O,-8.894,COC(=O)c1ccc2c(c1O)C(=O)c1ccccc1C2=O,-8.894,,-0.0,0
75805,75806,CPD002366050,CCOC(=O)C1CCN(CC1)[C@H]2CS(=O)(=O)C[C@@H]2S(=O)(=O)c3ccc(C)cc3,-3.902,CCOC(=O)C1CCN([C@H]2CS(=O)(=O)C[C@@H]2S(=O)(=O)c2ccc(C)cc2)CC1,-3.902,,-0.0,0
36564,36565,CPD002409891,CC(C)CC1NC(=O)N(Cc2cc(F)cc3cccnc23)C1=O,-5.152,CC(C)CC1NC(=O)N(Cc2cc(F)cc3cccnc23)C1=O,-5.152,,-0.0,0
62901,62902,CPD002414100,COc1ccc(cc1CON=Cc2ccc(Cl)cc2Cl)C(=O)C,-4.449,COc1ccc(C(C)=O)cc1CON=Cc1ccc(Cl)cc1Cl,-4.449,,-0.0,0
68371,68372,CPD000630241,COc1ccc(NC(=O)CCS(=O)(=O)c2ccc3n(C)c(=O)oc3c2)cc1OC,-4.263,COc1ccc(NC(=O)CCS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)cc1OC,-4.263,,-0.0,0
40774,40775,CPD002454078,COc1cc(OC)cc(c1)C(=O)NCc2ccc(cc2)c3nc4ncccc4o3,-5.043,COc1cc(OC)cc(C(=O)NCc2ccc(-c3nc4ncccc4o3)cc2)c1,-5.043,,-0.0,0
12172,12173,CPD002401277,CC(=O)NC1=NN(C(=O)C)C2(S1)C(=O)N(CCOc3ccccc3)c4c(Cl)cccc24,-6.064,CC(=O)NC1=NN(C(C)=O)C2(S1)C(=O)N(CCOc1ccccc1)c1c(Cl)cccc12,-6.064,,-0.0,0
71439,71440,CPD002395715,COc1ccc(NC(=O)Cn2nnc(n2)c3cccc(F)c3)cc1S(=O)(=O)N4CCOCC4,-4.139,COc1ccc(NC(=O)Cn2nnc(-c3cccc(F)c3)n2)cc1S(=O)(=O)N1CCOCC1,-4.139,,-0.0,0
54166,54167,CPD002453494,CC(C)Cn1c(SCC(=O)c2ccc(cc2)C#N)nnc1c3ccccc3,-4.698,CC(C)Cn1c(SCC(=O)c2ccc(C#N)cc2)nnc1-c1ccccc1,-4.698,,-0.0,0
17474,17475,CPD000369577,O=C(Nc1nnc(s1)C2CC2)c3cc(ccc3N4CCOCC4)S(=O)(=O)N5CCCCC5,-5.785,O=C(Nc1nnc(C2CC2)s1)c1cc(S(=O)(=O)N2CCCCC2)ccc1N1CCOCC1,-5.785,,-0.0,0
35877,35878,CPD002396620,Fc1ccccc1c2nnc(SCC(=O)Nc3sccc3C#N)n2C4CC4,-5.172,N#Cc1ccsc1NC(=O)CSc1nnc(-c2ccccc2F)n1C1CC1,-5.172,,-0.0,0
29203,29204,CPD002433958,[O-][N+](=O)c1cccc(c1)C(=O)Nc2cccc(c2)c3nc4cc(Cl)ccc4o3,-5.363,O=C(Nc1cccc(-c2nc3cc(Cl)ccc3o2)c1)c1cccc([N+](=O)[O-])c1,-5.363,,-0.0,0
64908,64909,CPD000628445,CC1Cc2cc(ccc2N1C(=O)C)S(=O)(=O)NCCC(=O)Nc3ccccc3C,-4.385,CC(=O)N1c2ccc(S(=O)(=O)NCCC(=O)Nc3ccccc3C)cc2CC1C,-4.385,,-0.0,0
69905,69906,CPD002375471,CC(C)COc1ccc(cc1)C(=O)N2CCC(CC2)c3oc4ccccc4n3,-4.204,CC(C)COc1ccc(C(=O)N2CCC(c3nc4ccccc4o3)CC2)cc1,-4.204,,-0.0,0
9498,9499,CPD002400155,CCC(NC(=O)CN1C(=O)N(C)c2ncn(C)c2C1=O)c3ccc(Cl)cc3,-6.272,CCC(NC(=O)Cn1c(=O)c2c(ncn2C)n(C)c1=O)c1ccc(Cl)cc1,-6.272,,-0.0,0
67390,67391,CPD002418854,CC(OC(=O)c1ccc2SCC(=O)Nc2c1)C(=O)Nc3cccc(c3)C#N,-4.301,CC(OC(=O)c1ccc2c(c1)NC(=O)CS2)C(=O)Nc1cccc(C#N)c1,-4.301,,-0.0,0
47308,47309,CPD002410257,O=S(=O)(Nc1nc2ccccc2nc1N3CCN(CC3)c4ncccn4)c5ccccc5,-4.876,O=S(=O)(Nc1nc2ccccc2nc1N1CCN(c2ncccn2)CC1)c1ccccc1,-4.876,,-0.0,0
60035,60036,CPD002403564,Clc1ccccc1N2CCN(Cc3oc(nn3)c4ccc(Br)s4)CC2,-4.533,Clc1ccccc1N1CCN(Cc2nnc(-c3ccc(Br)s3)o2)CC1,-4.533,,-0.0,0
15837,15838,CPD002407167,CC(C)c1oc2ccc(NC(=O)Cc3ccc(cc3)[N+](=O)[O-])cc2n1,-5.861,CC(C)c1nc2cc(NC(=O)Cc3ccc([N+](=O)[O-])cc3)ccc2o1,-5.861,,-0.0,0
21283,21284,CPD000717094,CC(=O)Nc1ccc(cc1)S(=O)(=O)NCCC(=O)OCC(=O)c2ccccc2,-5.63,CC(=O)Nc1ccc(S(=O)(=O)NCCC(=O)OCC(=O)c2ccccc2)cc1,-5.63,,-0.0,0
31094,31095,CPD002433494,CCCN(CCC)C(=O)CCCC(=O)N(C)Cc1ccsc1,-5.305,CCCN(CCC)C(=O)CCCC(=O)N(C)Cc1ccsc1,-5.305,,-0.0,0
50410,50411,CPD002435695,Cc1c(nnn1c2ccc(Br)cc2)C(=O)N3CCc4ccccc4C3,-4.796,Cc1c(C(=O)N2CCc3ccccc3C2)nnn1-c1ccc(Br)cc1,-4.796,,-0.0,0
45612,45613,CPD002410443,CC(=O)c1sc(Nc2cc(C)cc(C)c2)nc1C,-4.918,CC(=O)c1sc(Nc2cc(C)cc(C)c2)nc1C,-4.918,,-0.0,0
75309,75310,CPD002500791,CCN1CCN(CC2CCCN2)CC1.OC(=O)C(=O)O,-3.933,CCN1CCN(CC2CCCN2)CC1,-3.933,,-0.0,0
37158,37159,CPD002428272,Cc1ccccc1CC(=O)Nc2ccccc2SCc3ccsc3,-5.137,Cc1ccccc1CC(=O)Nc1ccccc1SCc1ccsc1,-5.137,,-0.0,0
40934,40935,CPD002437865,CSc1nnc(c(O)n1)c2cc(Cl)ccc2NC(=O)C,-5.039,CSc1nnc(-c2cc(Cl)ccc2NC(C)=O)c(O)n1,-5.039,,-0.0,0
80204,80205,CPD002414811,CC1Cc2ccccc2N1C(=O)CSc3ncc(cc3Cl)C(F)(F)F,-3.465,CC1Cc2ccccc2N1C(=O)CSc1ncc(C(F)(F)F)cc1Cl,-3.465,,-0.0,0
28555,28556,CPD002367034,CNC(=O)Cn1ccc2cc(ccc12)S(=O)(=O)N3CCCCC3,-5.382,CNC(=O)Cn1ccc2cc(S(=O)(=O)N3CCCCC3)ccc21,-5.382,,-0.0,0
47154,47155,CPD002396737,Cc1ccc(cc1)C(=O)NCC(=O)NCCc2c[nH]c3ccccc23,-4.88,Cc1ccc(C(=O)NCC(=O)NCCc2c[nH]c3ccccc23)cc1,-4.88,,-0.0,0
56444,56445,CPD000650423,Fc1ccc(cc1)C2N3[C@@H](Cc4c2[nH]c5ccccc45)C(=O)N(C3=O)c6ccccc6C(=O)NCCN7CCOCC7,-4.634,O=C(NCCN1CCOCC1)c1ccccc1N1C(=O)[C@@H]2Cc3c([nH]c4ccccc34)C(c3ccc(F)cc3)N2C1=O,-4.634,,-0.0,0
49324,49325,CPD002394317,COc1cc(CC(=O)OCc2c(F)cccc2Cl)cc(OC)c1OC,-4.825,COc1cc(CC(=O)OCc2c(F)cccc2Cl)cc(OC)c1OC,-4.825,,-0.0,0
15894,15895,CPD000231125,Cc1ccc2nc(O)cc(C(=O)OCC(=O)c3ccccc3)c2c1,-5.858,Cc1ccc2nc(O)cc(C(=O)OCC(=O)c3ccccc3)c2c1,-5.858,,-0.0,0
34275,34276,CPD000872353,COc1cc(cc(Cl)c1OC)C(=O)N2CCN(CC2)c3nccs3,-5.215,COc1cc(C(=O)N2CCN(c3nccs3)CC2)cc(Cl)c1OC,-5.215,,-0.0,0
29118,29119,CPD002436581,CC(C)C(=O)Nc1cc(C)c(O)c(c1)c2nc3ccccc3o2,-5.366,Cc1cc(NC(=O)C(C)C)cc(-c2nc3ccccc3o2)c1O,-5.366,,-0.0,0
41614,41615,CPD002375630,Fc1ccc(cc1)c2oc3ccc(NC(=O)COc4ccc(Cl)cc4)cc3n2,-5.02,O=C(COc1ccc(Cl)cc1)Nc1ccc2oc(-c3ccc(F)cc3)nc2c1,-5.02,,-0.0,0
21972,21973,CPD002434777,COc1ccccc1Nc2nc(N3CCOCC3)c4cnn(C)c4n2,-5.604,COc1ccccc1Nc1nc(N2CCOCC2)c2cnn(C)c2n1,-5.604,,-0.0,0
59065,59066,CPD002408922,NC(=O)CCN1CCN(CC1)S(=O)(=O)c2ccc(F)c(Cl)c2,-4.56,NC(=O)CCN1CCN(S(=O)(=O)c2ccc(F)c(Cl)c2)CC1,-4.56,,-0.0,0
56914,56915,CPD002432983,CCN(CC)C(=O)CSCc1cccs1,-4.621,CCN(CC)C(=O)CSCc1cccs1,-4.621,,-0.0,0
22673,22674,CPD002369581,CCOc1ccccc1NC(=O)c2ncoc2c3ccc(OC)cc3,-5.578,CCOc1ccccc1NC(=O)c1ncoc1-c1ccc(OC)cc1,-5.578,,-0.0,0
62946,62947,CPD002398753,Cc1ccc(cc1)C2(C)NC(=O)N(Cc3coc(n3)c4cccs4)C2=O,-4.447,Cc1ccc(C2(C)NC(=O)N(Cc3coc(-c4cccs4)n3)C2=O)cc1,-4.447,,-0.0,0
41603,41604,CPD002428474,Cc1onc(NC(=O)c2coc(Br)c2)c1,-5.021,Cc1cc(NC(=O)c2coc(Br)c2)no1,-5.021,,-0.0,0
2320,2320,CPD002393965,OC(=O)c1nn(CC(=O)NC2CCCCCC2)c(=O)c3ccccc13,-8.09,O=C(Cn1nc(C(=O)O)c2ccccc2c1=O)NC1CCCCCC1,-8.09,,-0.0,0
53044,53045,CPD001898475,CCOc1ccc(NC(=O)Cn2c(=O)c3cccn3c4ccccc24)cc1,-4.728,CCOc1ccc(NC(=O)Cn2c(=O)c3cccn3c3ccccc32)cc1,-4.728,,-0.0,0
13430,13431,CPD002394873,Fc1ccc(NC(=O)CCc2c[nH]c3ccccc23)cc1Cl,-5.987,O=C(CCc1c[nH]c2ccccc12)Nc1ccc(F)c(Cl)c1,-5.987,,-0.0,0
53714,53715,CPD002432691,COc1cccc(CN(C)Cc2onc(C)c2)c1OC,-4.71,COc1cccc(CN(C)Cc2cc(C)no2)c1OC,-4.71,,-0.0,0
31486,31487,CPD002320477,Cc1noc(n1)c2oc3ccc(Br)cc3c2,-5.293,Cc1noc(-c2cc3cc(Br)ccc3o2)n1,-5.293,,-0.0,0
25648,25649,CPD000651131,COc1ccc(CN2C3CS(=O)(=O)CC3SC2=NC(=O)C4CCCO4)cc1,-5.473,COc1ccc(CN2C(=NC(=O)C3CCCO3)SC3CS(=O)(=O)CC32)cc1,-5.473,,-0.0,0
43309,43310,CPD002396218,CNC(=O)NC(=O)CSc1ccc2ccccc2n1,-4.976,CNC(=O)NC(=O)CSc1ccc2ccccc2n1,-4.976,,-0.0,0
74990,74991,CPD002437590,CC(=O)Nc1cc(ccc1C)C2=NN(CC(=O)Nc3c(C)cc(C)cc3C)C(=O)C=C2,-3.955,CC(=O)Nc1cc(-c2ccc(=O)n(CC(=O)Nc3c(C)cc(C)cc3C)n2)ccc1C,-3.955,,-0.0,0
45405,45406,CPD002439216,COc1ccc(cc1)C(=O)NNC(=O)COCC(=O)Nc2ccc(C#N)cc2,-4.923,COc1ccc(C(=O)NNC(=O)COCC(=O)Nc2ccc(C#N)cc2)cc1,-4.923,,-0.0,0
20570,20571,CPD001540252,CCOc1cccc(c1)C2CC(=O)NC3=C2C(=O)CC(C)(C)C3,-5.658,CCOc1cccc(C2CC(=O)NC3=C2C(=O)CC(C)(C)C3)c1,-5.658,,-0.0,0
42928,42929,CPD002373560,Brc1ccc(s1)S(=O)(=O)NC(Cc2ccccc2)C(=O)NC3CCCCCC3,-4.986,O=C(NC1CCCCCC1)C(Cc1ccccc1)NS(=O)(=O)c1ccc(Br)s1,-4.986,,-0.0,0
43416,43417,CPD002430872,CCC(=O)Nc1ccc(Cl)cc1C,-4.973,CCC(=O)Nc1ccc(Cl)cc1C,-4.973,,-0.0,0
42385,42386,CPD002418331,CC(C)CC(NC(=O)c1cc2ccccc2s1)C(=O)O,-5.0,CC(C)CC(NC(=O)c1cc2ccccc2s1)C(=O)O,-5.0,,-0.0,0
14354,14355,CPD000278877,COc1ccc(cc1OC)C(=O)NNC(=O)CCn2nnc(n2)c3ccc(C)cc3,-5.934,COc1ccc(C(=O)NNC(=O)CCn2nnc(-c3ccc(C)cc3)n2)cc1OC,-5.934,,-0.0,0
18297,18298,CPD002408980,CN1N=C(C(=O)N2CCSCC2)c3ccccc3C1=O,-5.749,Cn1nc(C(=O)N2CCSCC2)c2ccccc2c1=O,-5.749,,-0.0,0
53610,53611,CPD002404246,Cc1cccc(OCC(=O)N2CCC(CC2)NC(=O)c3ccccc3)c1,-4.713,Cc1cccc(OCC(=O)N2CCC(NC(=O)c3ccccc3)CC2)c1,-4.713,,-0.0,0
44183,44184,CPD001869754,Cc1c(nnn1c2cccc(Cl)c2)S(=O)(=O)c3ccc(C)cc3,-4.953,Cc1ccc(S(=O)(=O)c2nnn(-c3cccc(Cl)c3)c2C)cc1,-4.953,,-0.0,0
47165,47166,CPD002436008,CN1C(=O)N(CC(=O)Nc2ccc(Cl)cc2F)c3ccccc3C1=O,-4.879,Cn1c(=O)c2ccccc2n(CC(=O)Nc2ccc(Cl)cc2F)c1=O,-4.879,,-0.0,0
53551,53552,CPD000795015,CCCc1nnc2sc(COc3ccc(Br)cc3)nn12,-4.714,CCCc1nnc2sc(COc3ccc(Br)cc3)nn12,-4.714,,-0.0,0
11381,11382,CPD002418500,Cc1ccc(C(=O)NCc2ccncc2)c(C)c1,-6.12,Cc1ccc(C(=O)NCc2ccncc2)c(C)c1,-6.12,,-0.0,0
27263,27264,CPD002373572,COc1cccc(c1)C2C3=C(CC(C)(C)CC3=O)Nc4cc(OC)c(OC)cc24,-5.422,COc1cccc(C2C3=C(CC(C)(C)CC3=O)Nc3cc(OC)c(OC)cc32)c1,-5.422,,-0.0,0
53651,53652,CPD002400675,Cn1c(=O)[nH]c(=O)c2n(Cc3ccc(Cl)cc3)c(nc12)N4CCN(CC=C)CC4,-4.712,C=CCN1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2Cc2ccc(Cl)cc2)CC1,-4.712,,-0.0,0
14306,14307,CPD002498378,COc1ccc2[nH]c(C)c(CCNCc3cccc(c3)C(F)(F)F)c2c1,-5.938,COc1ccc2[nH]c(C)c(CCNCc3cccc(C(F)(F)F)c3)c2c1,-5.938,,-0.0,0
12668,12669,CPD000062580,O=C(CSc1nnc(c2ccco2)n1c3ccccc3)N4CCN(CC4)C(=O)c5ccco5,-6.033,O=C(CSc1nnc(-c2ccco2)n1-c1ccccc1)N1CCN(C(=O)c2ccco2)CC1,-6.033,,-0.0,0
72798,72799,CPD002409228,CCN1C(=O)N(CC(=O)Nc2cnc3ccccc3c2)c4ccccc4C1=O,-4.075,CCn1c(=O)c2ccccc2n(CC(=O)Nc2cnc3ccccc3c2)c1=O,-4.075,,-0.0,0
11629,11630,CPD002374693,CCOC(=O)c1ccc(NC(=O)CSc2nc(O)nnc2C)cc1,-6.102,CCOC(=O)c1ccc(NC(=O)CSc2nc(O)nnc2C)cc1,-6.102,,-0.0,0
21334,21335,CPD002394658,Brc1ccc2NC(=O)C(=C(c3ccccc3)c2c1)NC(=O)CN4CCOCC4,-5.628,O=C(CN1CCOCC1)Nc1c(-c2ccccc2)c2cc(Br)ccc2[nH]c1=O,-5.628,,-0.0,0
50715,50716,CPD000095748,O=C(Cn1nc(Cc2cccnc2)c3ccccc3c1=O)N4CCN(CC4)C(=O)c5ccco5,-4.788,O=C(Cn1nc(Cc2cccnc2)c2ccccc2c1=O)N1CCN(C(=O)c2ccco2)CC1,-4.788,,-0.0,0
75687,75688,CPD000794177,CCCC(=O)c1cc2OCCOc2cc1NC(=O)c3ccco3,-3.91,CCCC(=O)c1cc2c(cc1NC(=O)c1ccco1)OCCO2,-3.91,,-0.0,0
1274,1274,CPD000606116,CCn1c(SCC(=O)Nc2nnc(C)s2)nnc1C(C)NC(=O)c3ccccc3F,-8.564,CCn1c(SCC(=O)Nc2nnc(C)s2)nnc1C(C)NC(=O)c1ccccc1F,-8.564,,-0.0,0
20427,20428,CPD002396716,NC(=O)NC(=O)CSc1ccc2ccccc2n1,-5.663,NC(=O)NC(=O)CSc1ccc2ccccc2n1,-5.663,,-0.0,0
83191,83192,CPD002432828,CCCCCCNCCN1CCOCC1,-0.85,CCCCCCNCCN1CCOCC1,-0.85,,-0.0,0
50755,50756,CPD000008084,O=C1N(CCCn2nnc(n2)c3ccc(cc3)N4CCOCC4)C(=O)c5ccccc15,-4.788,O=C1c2ccccc2C(=O)N1CCCn1nnc(-c2ccc(N3CCOCC3)cc2)n1,-4.788,,-0.0,0
12190,12191,CPD002376813,Fc1cccc(CSC2=Nc3nccnc3C(=O)N2Cc4ccc5OCOc5c4)c1,-6.063,O=c1c2nccnc2nc(SCc2cccc(F)c2)n1Cc1ccc2c(c1)OCO2,-6.063,,-0.0,0
38234,38235,CPD002417012,COC(=O)c1ccc(OCc2cccc(c2)C#N)c(OC)c1,-5.11,COC(=O)c1ccc(OCc2cccc(C#N)c2)c(OC)c1,-5.11,,-0.0,0
20898,20899,CPD002406313,Cc1ccc(NC(=O)CCCc2oc3ccccc3n2)c(C)c1,-5.643,Cc1ccc(NC(=O)CCCc2nc3ccccc3o2)c(C)c1,-5.643,,-0.0,0
44013,44014,CPD002455826,Cc1ccc(NC(=O)Nc2nnc(s2)c3ccccc3)cc1C,-4.957,Cc1ccc(NC(=O)Nc2nnc(-c3ccccc3)s2)cc1C,-4.957,,-0.0,0
23164,23165,CPD002406172,CN(C)Cc1nc(SCC(=O)Nc2cccc(F)c2)c3ccccc3n1,-5.561,CN(C)Cc1nc(SCC(=O)Nc2cccc(F)c2)c2ccccc2n1,-5.561,,-0.0,0
32208,32209,CPD002371347,Cc1ccc(CN2CCCN(C2=O)c3cccc(c3)C(=O)N4CCCCCC4)cc1,-5.273,Cc1ccc(CN2CCCN(c3cccc(C(=O)N4CCCCCC4)c3)C2=O)cc1,-5.273,,-0.0,0
23203,23204,CPD000249937,Cc1c(oc2c(cccc2c1=O)C(=O)OCC(=O)Nc3ccc(cc3)C(=O)N)c4ccccc4,-5.559,Cc1c(-c2ccccc2)oc2c(C(=O)OCC(=O)Nc3ccc(C(N)=O)cc3)cccc2c1=O,-5.559,,-0.0,0
19078,19079,CPD000650620,CC(Oc1ccc2c(cc(=O)oc2c1)c3ccccc3)C(=O)NCc4ccccn4,-5.715,CC(Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1)C(=O)NCc1ccccn1,-5.715,,-0.0,0
40866,40867,CPD000613304,COc1ccc(OC)c(c1)S(=O)(=O)N2CCCC(C2)C(=O)NCc3cccnc3,-5.041,COc1ccc(OC)c(S(=O)(=O)N2CCCC(C(=O)NCc3cccnc3)C2)c1,-5.041,,-0.0,0
52160,52161,CPD002490398,COc1cc(NC(=O)c2c(C)c(C)sc2n3cnnn3)cc(OC)c1,-4.751,COc1cc(NC(=O)c2c(-n3cnnn3)sc(C)c2C)cc(OC)c1,-4.751,,-0.0,0
26744,26745,CPD002371136,CCc1ccc(cc1)n2nc(C)c3C(CC(=O)Nc23)C(=O)c4ccc(CC)s4,-5.438,CCc1ccc(-n2nc(C)c3c2NC(=O)CC3C(=O)c2ccc(CC)s2)cc1,-5.438,,-0.0,0
6913,6914,CPD002417369,O=C(NCCc1ccccn1)c2ccc3Cc4ccccc4c3c2,-6.581,O=C(NCCc1ccccn1)c1ccc2c(c1)-c1ccccc1C2,-6.581,,-0.0,0
60247,60248,CPD001537253,CC(=C)Cn1c(nc2n(C)c(=O)n(C)c(=O)c12)N3CCOCC3,-4.526,C=C(C)Cn1c(N2CCOCC2)nc2c1c(=O)n(C)c(=O)n2C,-4.526,,-0.0,0
42292,42293,CPD002431332,CCNC(=O)NC(=O)CN(CCC1CCCCC1)CC(=O)N,-5.003,CCNC(=O)NC(=O)CN(CCC1CCCCC1)CC(N)=O,-5.003,,-0.0,0
14613,14614,CPD002408456,CCN(Cc1occc1)C(=O)c2cc3cc(Br)ccc3[nH]2,-5.92,CCN(Cc1ccco1)C(=O)c1cc2cc(Br)ccc2[nH]1,-5.92,,-0.0,0
29758,29759,CPD000135141,OC(=O)C(Cc1ccccc1)NC=O,-5.346,O=CNC(Cc1ccccc1)C(=O)O,-5.346,,-0.0,0
49602,49603,CPD002393713,Clc1ccc(Cl)c(NC(=O)CSc2nnc(NC3CCCCC3)s2)c1,-4.817,O=C(CSc1nnc(NC2CCCCC2)s1)Nc1cc(Cl)ccc1Cl,-4.817,,-0.0,0
79188,79189,CPD002407405,CN(Cc1ccccc1)S(=O)(=O)c2ccc(NC(=O)c3nc(oc3C)c4ccccc4)cc2,-3.601,Cc1oc(-c2ccccc2)nc1C(=O)Nc1ccc(S(=O)(=O)N(C)Cc2ccccc2)cc1,-3.601,,-0.0,0
6280,6281,CPD001535405,COc1ccc(/C=C/c2nc(C#N)c(NCc3ccco3)o2)cc1OC,-6.692,COc1ccc(/C=C/c2nc(C#N)c(NCc3ccco3)o2)cc1OC,-6.692,,-0.0,0
2330,2330,CPD002434892,Cc1cc(C)cc(NC(=O)c2cnn3C(\C=C\c4ccccc4)C=C(Nc23)C(=O)O)c1,-8.087,Cc1cc(C)cc(NC(=O)c2cnn3c2NC(C(=O)O)=CC3/C=C/c2ccccc2)c1,-8.087,,-0.0,0
75889,75890,CPD002443716,C(N1CCNCC1)c2ccco2.Cl,-3.896,c1coc(CN2CCNCC2)c1,-3.896,,-0.0,0
63904,63905,CPD002399883,O=C(CCC1=Nc2sc3CCCCc3c2C(=O)N1)N4CCCCC4,-4.418,O=C(CCc1nc2sc3c(c2c(=O)[nH]1)CCCC3)N1CCCCC1,-4.418,,-0.0,0
69547,69548,CPD002373087,O=C(CSc1nc2ccccc2nc1N3CCCCC3)N4CCN(CC4)C5CCCC5,-4.218,O=C(CSc1nc2ccccc2nc1N1CCCCC1)N1CCN(C2CCCC2)CC1,-4.218,,-0.0,0
4667,4668,CPD002411659,CC(N(C)C(=O)Cc1c[nH]c2ccccc12)c3ccccc3,-7.087,CC(c1ccccc1)N(C)C(=O)Cc1c[nH]c2ccccc12,-7.087,,-0.0,0
76047,76048,CPD000606730,COc1ccc(cc1C(=O)N2CCOCC2)S(=O)(=O)N3CCN(CC3)c4ccc(F)cc4,-3.885,COc1ccc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)cc1C(=O)N1CCOCC1,-3.885,,-0.0,0
75699,75700,CPD002192674,Cc1nc(nc2sc(C(=O)N3CCCCC3)c(C)c12)C(C)(C)C,-3.909,Cc1nc(C(C)(C)C)nc2sc(C(=O)N3CCCCC3)c(C)c12,-3.909,,-0.0,0
57273,57274,CPD002454663,CCC1(CN2CC3(CC)CN(C1)C2c4ccco4)C3=O,-4.611,CCC12CN3CC(CC)(CN(C1)C3c1ccco1)C2=O,-4.611,,-0.0,0
54054,54055,CPD002453745,CN(C)CCn1c(C)c(C)c2c1ncn3nc(COc4ccc(Cl)cc4)nc23,-4.701,Cc1c(C)n(CCN(C)C)c2ncn3nc(COc4ccc(Cl)cc4)nc3c12,-4.701,,-0.0,0
14511,14512,CPD002427183,Clc1cc(CNCc2cccs2)cc3OCCCOc13.Cl,-5.926,Clc1cc(CNCc2cccs2)cc2c1OCCCO2,-5.926,,-0.0,0
80083,80084,CPD002430952,O=C(NCCN1CCCCC1)C2CCN(CC#C)CC2,-3.484,C#CCN1CCC(C(=O)NCCN2CCCCC2)CC1,-3.484,,-0.0,0
29974,29975,CPD002398903,COC(=O)c1c(C)[nH]c(C(=O)CSc2nncn2C(C)C)c1C,-5.338,COC(=O)c1c(C)[nH]c(C(=O)CSc2nncn2C(C)C)c1C,-5.338,,-0.0,0
28113,28114,CPD001368484,Fc1ccccc1c2nc(C#N)c(o2)N3CCN(CC3)C(=O)c4cccs4,-5.395,N#Cc1nc(-c2ccccc2F)oc1N1CCN(C(=O)c2cccs2)CC1,-5.395,,-0.0,0
36142,36143,CPD002486543,CCOC(=O)N1CCN(CC(=O)Nc2oc3ccccc3c(=O)c2c4ccccc4)CC1,-5.164,CCOC(=O)N1CCN(CC(=O)Nc2oc3ccccc3c(=O)c2-c2ccccc2)CC1,-5.164,,-0.0,0
42108,42109,CPD002408087,Clc1ccc(NC(=O)C(=O)Nc2cccc(c2)S(=O)(=O)NC3=NCCC3)cc1,-5.008,O=C(Nc1ccc(Cl)cc1)C(=O)Nc1cccc(S(=O)(=O)NC2=NCCC2)c1,-5.008,,-0.0,0
74454,74455,CPD002489315,COC(=O)c1ccc(OC)c(NC(=O)N2CCc3[nH]cnc3C2c4cccc(F)c4F)c1,-3.988,COC(=O)c1ccc(OC)c(NC(=O)N2CCc3[nH]cnc3C2c2cccc(F)c2F)c1,-3.988,,-0.0,0
14639,14640,CPD002484633,Cc1oc(CN2CCN(CC(=O)Nc3cccc4nsnc34)CC2)cc1,-5.919,Cc1ccc(CN2CCN(CC(=O)Nc3cccc4nsnc34)CC2)o1,-5.919,,-0.0,0
41490,41491,CPD002373751,COc1ccc(Cl)cc1NC(=O)c2nc3ccccc3nc2N4CCCCC4,-5.024,COc1ccc(Cl)cc1NC(=O)c1nc2ccccc2nc1N1CCCCC1,-5.024,,-0.0,0
45642,45643,CPD002374893,COc1ccc(CCNC(=O)Cc2c(C)c3ccc(OC)c(OC)c3oc2=O)cc1OC,-4.917,COc1ccc(CCNC(=O)Cc2c(C)c3ccc(OC)c(OC)c3oc2=O)cc1OC,-4.917,,-0.0,0
46083,46084,CPD002438775,CC(C)CCN=C(S)Nc1ccc(Cl)cc1Cl,-4.906,CC(C)CCN=C(S)Nc1ccc(Cl)cc1Cl,-4.906,,-0.0,0
81791,81792,CPD000611083,COc1ccc(cc1N(CC(O)CN2CCOCC2)S(=O)(=O)c3ccccc3)[N+](=O)[O-],-3.074,COc1ccc([N+](=O)[O-])cc1N(CC(O)CN1CCOCC1)S(=O)(=O)c1ccccc1,-3.074,,-0.0,0
9169,9170,CPD002376047,O=S(=O)(N1CCCCCC1)c2ccc(cc2)c3oc(NCc4occc4)c(n3)C#N,-6.304,N#Cc1nc(-c2ccc(S(=O)(=O)N3CCCCCC3)cc2)oc1NCc1ccco1,-6.304,,-0.0,0
55701,55702,CPD002484519,COc1cc(OC)c(cc1OC)C2CC(=O)Nc3ccsc23,-4.655,COc1cc(OC)c(C2CC(=O)Nc3ccsc32)cc1OC,-4.655,,-0.0,0
32994,32995,CPD002288963,CN1N=C(C(=O)OCC(=O)NC(=O)c2ccc(cc2)C(C)(C)C)c3ccccc3C1=O,-5.252,Cn1nc(C(=O)OCC(=O)NC(=O)c2ccc(C(C)(C)C)cc2)c2ccccc2c1=O,-5.252,,-0.0,0
