,ID,SMILES,score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
2295,CPD002441209,CC(C)NC(=O)c1nccnc1C(=O)O,-9.045,CC(C)NC(=O)c1nccnc1C(=O)O,-9.045,,-0.0,0
2296,CPD002427736,OC(=O)COc1ccccc1\C=C(\C#N)/C(=O)Nc2ccc(cc2)N3CCOCC3,-9.043,N#C/C(=C/c1ccccc1OCC(=O)O)C(=O)Nc1ccc(N2CCOCC2)cc1,-9.043,,-0.0,0
2297,CPD002489249,C[C@H](NC(=O)CCn1ccc2ccc(F)cc12)C(=O)O,-9.04,C[C@H](NC(=O)CCn1ccc2ccc(F)cc21)C(=O)O,-9.04,,-0.0,0
2298,CPD002414542,Cc1ccc(s1)C(=O)CCC(=O)O,-9.04,Cc1ccc(C(=O)CCC(=O)O)s1,-9.04,,-0.0,0
2299,CPD000070691,OC(=O)CCC(=O)N1CCN(CC1)c2cccc(Cl)c2,-9.039,O=C(O)CCC(=O)N1CCN(c2cccc(Cl)c2)CC1,-9.039,,-0.0,0
2300,CPD000650297,C[C@H](NC(=O)Cc1c(C)c2cc3c(C)c(C)oc3cc2oc1=O)C(=O)NC(Cc4ccc(Cl)cc4)C(=O)O,-9.039,Cc1oc2cc3oc(=O)c(CC(=O)N[C@@H](C)C(=O)NC(Cc4ccc(Cl)cc4)C(=O)O)c(C)c3cc2c1C,-9.039,,-0.0,0
2301,CPD000372544,CCOC(=O)C1CCN(CC1)c2nc(N)c3c(N)nc(SCC(=O)O)cc3c2C#N,-9.035,CCOC(=O)C1CCN(c2nc(N)c3c(N)nc(SCC(=O)O)cc3c2C#N)CC1,-9.035,,-0.0,0
2302,CPD002435939,CC1=C(C(=O)c2ccc(OCC(=O)O)cc2O1)c3ccc(Cl)cc3,-9.034,Cc1oc2cc(OCC(=O)O)ccc2c(=O)c1-c1ccc(Cl)cc1,-9.034,,-0.0,0
2303,CPD000150083,OC(=O)c1ccc(s1)C(=O)O,-9.033,O=C(O)c1ccc(C(=O)O)s1,-9.033,,-0.0,0
2304,CPD002413414,OC(=O)C\C(=C\c1ccsc1)\c2nc3ccccc3s2,-9.026,O=C(O)C/C(=C/c1ccsc1)c1nc2ccccc2s1,-9.026,,-0.0,0
2305,CPD002418543,COc1ccc(cc1CSCC(=O)O)C(=O)/C=C/c2ccccc2Cl,-9.025,COc1ccc(C(=O)/C=C/c2ccccc2Cl)cc1CSCC(=O)O,-9.025,,-0.0,0
2306,CPD002413291,COc1cccc(c1)C(=O)NCC(=O)O,-9.024,COc1cccc(C(=O)NCC(=O)O)c1,-9.024,,-0.0,0
2307,CPD002418960,OC(=O)CSc1ccc(cc1F)C(=O)\C=C\c2ccc3OCCOc3c2,-9.023,O=C(O)CSc1ccc(C(=O)/C=C/c2ccc3c(c2)OCCO3)cc1F,-9.023,,-0.0,0
2308,CPD000613578,Cc1nnc(NC(=O)CSc2nnc(CCNC(=O)c3ccccc3F)n2C)s1,-9.023,Cc1nnc(NC(=O)CSc2nnc(CCNC(=O)c3ccccc3F)n2C)s1,-9.023,,-0.0,0
2309,CPD000650521,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)n2c(=O)[nH]c3ccccc3c2=O)C(=O)N4CCC(CC4)C(=O)O,-9.023,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O)C(=O)N1CCC(C(=O)O)CC1,-9.023,,-0.0,0
2311,CPD002403308,OC(=O)C\C(=C\c1cccc(O)c1)\c2oc3ccccc3n2,-9.022,O=C(O)C/C(=C/c1cccc(O)c1)c1nc2ccccc2o1,-9.022,,-0.0,0
2312,CPD000650329,CC(Oc1ccc2ccc(=O)oc2c1)C(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)O,-9.02,CC(Oc1ccc2ccc(=O)oc2c1)C(=O)NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,-9.02,,-0.0,0
2313,CPD000650285,CCCCc1cc(=O)oc2cc(OCC(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)O)ccc12,-9.019,CCCCc1cc(=O)oc2cc(OCC(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)O)ccc12,-9.019,,-0.0,0
2314,CPD000544690,Cc1coc2c1c(C)cc3oc(=O)c(CC(=O)NCC(=O)NCC(=O)O)c(C)c23,-9.019,Cc1coc2c1c(C)cc1oc(=O)c(CC(=O)NCC(=O)NCC(=O)O)c(C)c12,-9.019,,-0.0,0
2315,CPD002402321,OC(=O)CCC(=O)N1N=C(CC1c2ccc3nccnc3c2)c4ccc(F)cc4,-9.017,O=C(O)CCC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc2nccnc2c1,-9.017,,-0.0,0
2316,CPD000543461,Cc1oc2c(C)c3oc(=O)c(CC(=O)N[C@@H](CCCNC(=O)N)C(=O)O)c(C)c3cc2c1C,-9.016,Cc1oc2c(C)c3oc(=O)c(CC(=O)N[C@@H](CCCNC(N)=O)C(=O)O)c(C)c3cc2c1C,-9.016,,-0.0,0
2317,CPD002486390,COc1ccc(cc1)C2=NO[C@](CC(=O)O)(C2)C(=O)Nc3ccc(cc3)C(=O)C,-9.015,COc1ccc(C2=NO[C@@](CC(=O)O)(C(=O)Nc3ccc(C(C)=O)cc3)C2)cc1,-9.015,,-0.0,0
2319,CPD002439160,CC(C)(CC(=O)O)CC(=O)Nc1ccc(Oc2ccccc2)cc1,-9.012,CC(C)(CC(=O)O)CC(=O)Nc1ccc(Oc2ccccc2)cc1,-9.012,,-0.0,0
2321,CPD002413333,OC(=O)CNS(=O)(=O)c1cc(ccc1Cl)C(=O)O,-9.011,O=C(O)CNS(=O)(=O)c1cc(C(=O)O)ccc1Cl,-9.011,,-0.0,0
2322,CPD000650175,Cc1cc(OCC(=O)NC[C@H]2CC[C@@H](CC2)C(=O)O)c3c4CCCc4c(=O)oc3c1,-9.009,Cc1cc(OCC(=O)NC[C@H]2CC[C@H](C(=O)O)CC2)c2c3c(c(=O)oc2c1)CCC3,-9.009,,-0.0,0
2323,CPD002409366,CN1N=C(C(=O)NC(CC(=O)O)c2ccccc2)c3ccccc3C1=O,-9.008,Cn1nc(C(=O)NC(CC(=O)O)c2ccccc2)c2ccccc2c1=O,-9.008,,-0.0,0
2324,CPD000647482,CCCCCCc1c(C)c2ccc(OCC(=O)N3CCC[C@H]3C(=O)O)c(C)c2oc1=O,-9.008,CCCCCCc1c(C)c2ccc(OCC(=O)N3CCC[C@H]3C(=O)O)c(C)c2oc1=O,-9.008,,-0.0,0
2325,CPD000650538,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)n2c(=O)[nH]c3ccccc3c2=O)C(=O)N4CCC[C@H]4C(=O)O,-9.008,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O)C(=O)N1CCC[C@H]1C(=O)O,-9.008,,-0.0,0
2326,CPD002426741,OC(=O)CSCc1cccnc1,-9.008,O=C(O)CSCc1cccnc1,-9.008,,-0.0,0
2327,CPD002487067,COc1cc(C)cc2OC(=O)C(=C(C)c12)CC(=O)\N=C/3\NC(=CS3)CC(=O)O,-9.003,COc1cc(C)cc2oc(=O)c(CC(=O)/N=c3/[nH]c(CC(=O)O)cs3)c(C)c12,-9.003,,-0.0,0
2328,CPD002393120,CCc1cccc(C)c1NC(=O)Cn2nc(C(=O)O)c3ccccc3c2=O,-9.003,CCc1cccc(C)c1NC(=O)Cn1nc(C(=O)O)c2ccccc2c1=O,-9.003,,-0.0,0
2329,CPD002489022,OC(=O)Cn1cc(C(N2CCN(Cc3cccnc3)CC2)C(=O)O)c4ccc(Cl)cc14,-9.001,O=C(O)Cn1cc(C(C(=O)O)N2CCN(Cc3cccnc3)CC2)c2ccc(Cl)cc21,-9.001,,-0.0,0
2330,CPD002186527,Cc1cc(C(=O)CN2N=C(C(=O)O)c3ccccc3C2=O)c(C)[nH]1,-9.0,Cc1cc(C(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)c(C)[nH]1,-9.0,,-0.0,0
2331,CPD000466373,CN1CCN(CC1)c2c(F)cc3c(=O)c(cn4CCSc2c43)C(=O)O,-8.999,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,-8.999,,-0.0,0
2332,CPD002435965,CC1=C(Oc2ccccc2Br)C(=O)c3ccc(OCC(=O)O)cc3O1,-8.996,Cc1oc2cc(OCC(=O)O)ccc2c(=O)c1Oc1ccccc1Br,-8.996,,-0.0,0
2333,CPD002453230,COc1c(C)cnc(CN2CCN(CC2)C(C(=O)O)c3c[nH]c4ccc(CO)cc34)c1C,-8.996,COc1c(C)cnc(CN2CCN(C(C(=O)O)c3c[nH]c4ccc(CO)cc34)CC2)c1C,-8.996,,-0.0,0
2334,CPD000543333,Cc1coc2cc3oc(=O)c(CCC(=O)N[C@@H](CCCNC(=O)N)C(=O)O)c(C)c3cc12,-8.993,Cc1coc2cc3oc(=O)c(CCC(=O)N[C@@H](CCCNC(N)=O)C(=O)O)c(C)c3cc12,-8.993,,-0.0,0
2335,CPD000807017,CC(Sc1nc(N)c(NC(=O)c2ccc(Br)o2)c(O)n1)C(=O)O,-8.992,CC(Sc1nc(N)c(NC(=O)c2ccc(Br)o2)c(O)n1)C(=O)O,-8.992,,-0.0,0
2336,CPD000370700,OC(=O)c1cc(Cl)ccc1F,-8.991,O=C(O)c1cc(Cl)ccc1F,-8.991,,-0.0,0
2337,CPD002488741,COc1ccc2c(ccn2CC(=O)NCCCCCC(=O)O)c1,-8.989,COc1ccc2c(ccn2CC(=O)NCCCCCC(=O)O)c1,-8.989,,-0.0,0
2338,CPD002489287,OC(=O)CNC(=O)c1cc(nc2ccccc12)c3ccccc3,-8.989,O=C(O)CNC(=O)c1cc(-c2ccccc2)nc2ccccc12,-8.989,,-0.0,0
2339,CPD002489113,COc1cccc(c1)N2CCN(CC2)C(C(=O)O)c3c[nH]c4cc(NC(=O)CCC(=O)O)ccc34,-8.987,COc1cccc(N2CCN(C(C(=O)O)c3c[nH]c4cc(NC(=O)CCC(=O)O)ccc34)CC2)c1,-8.987,,-0.0,0
2340,CPD002486399,CC(=O)c1ccc(NC(=O)[C@@]2(CC(=O)O)CC(=NO2)c3ccc(F)cc3)cc1,-8.985,CC(=O)c1ccc(NC(=O)[C@@]2(CC(=O)O)CC(c3ccc(F)cc3)=NO2)cc1,-8.985,,-0.0,0
2341,CPD000646236,CC(Oc1ccc2c3CCCc3c(=O)oc2c1)C(=O)NCC4CCC(CC4)C(=O)O,-8.985,CC(Oc1ccc2c3c(c(=O)oc2c1)CCC3)C(=O)NCC1CCC(C(=O)O)CC1,-8.985,,-0.0,0
2342,CPD002428132,COc1cc(\C=C\C(=O)c2ccc(OCC(=O)O)c(OC)c2)cc(Br)c1O,-8.985,COc1cc(C(=O)/C=C/c2cc(Br)c(O)c(OC)c2)ccc1OCC(=O)O,-8.985,,-0.0,0
2343,CPD000650936,C[C@H](NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)N3CCC[C@H]3C(=O)O,-8.981,C[C@H](NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)N1CCC[C@H]1C(=O)O,-8.981,,-0.0,0
2344,CPD002488914,OC(=O)Cn1cc(C(N2CCN(CCC#N)CC2)C(=O)O)c3ccc(F)cc13,-8.979,N#CCCN1CCN(C(C(=O)O)c2cn(CC(=O)O)c3cc(F)ccc23)CC1,-8.979,,-0.0,0
2345,CPD002428731,OC(=O)CCC(NC(=O)Cc1ccc2ccccc2c1)C(=O)O,-8.977,O=C(O)CCC(NC(=O)Cc1ccc2ccccc2c1)C(=O)O,-8.977,,-0.0,0
2346,CPD002394510,COCCNC(=O)NC(=O)Cn1nc(C(=O)O)c2ccccc2c1=O,-8.975,COCCNC(=O)NC(=O)Cn1nc(C(=O)O)c2ccccc2c1=O,-8.975,,-0.0,0
2347,CPD002395765,OC(=O)c1nn(CC(=O)NC(=O)c2ccc(Cl)cc2)c(=O)c3ccccc13,-8.973,O=C(Cn1nc(C(=O)O)c2ccccc2c1=O)NC(=O)c1ccc(Cl)cc1,-8.973,,-0.0,0
2348,CPD000650166,CCc1cc(=O)oc2c(C)c(OCC(=O)NC[C@H]3CC[C@@H](CC3)C(=O)O)ccc12,-8.971,CCc1cc(=O)oc2c(C)c(OCC(=O)NC[C@H]3CC[C@H](C(=O)O)CC3)ccc12,-8.971,,-0.0,0
2349,CPD000413957,OC(=O)CSc1nc2CCCCc2c(c3cccs3)c1C#N,-8.967,N#Cc1c(SCC(=O)O)nc2c(c1-c1cccs1)CCCC2,-8.967,,-0.0,0
2350,CPD002402938,Cc1ccc(cc1)C2=NN(C(C2)c3ccc4nccnc4c3)C(=O)CCC(=O)O,-8.964,Cc1ccc(C2=NN(C(=O)CCC(=O)O)C(c3ccc4nccnc4c3)C2)cc1,-8.964,,-0.0,0
2351,CPD002454624,CN1C(=O)N(C)c2c(nc(SCC(=O)O)n2Cc3ccccc3)C1=O,-8.962,Cn1c(=O)c2nc(SCC(=O)O)n(Cc3ccccc3)c2n(C)c1=O,-8.962,,-0.0,0
2352,CPD002489735,CN(C)CCn1c(=O)n(CC(=O)O)c(=O)c2c3CC(C)(C)OCc3sc12,-8.96,CN(C)CCn1c(=O)n(CC(=O)O)c(=O)c2c3c(sc21)COC(C)(C)C3,-8.96,,-0.0,0
2353,CPD002415363,Nc1ccc(cn1)C(=O)O,-8.96,Nc1ccc(C(=O)O)cn1,-8.96,,-0.0,0
2354,CPD002395519,OC(=O)COc1ccc2c(=O)c(Oc3ccc(Cl)cc3)coc2c1,-8.958,O=C(O)COc1ccc2c(=O)c(Oc3ccc(Cl)cc3)coc2c1,-8.958,,-0.0,0
2355,CPD002396281,OC(=O)CCCC(=O)N1CCN(CC1)c2ccccc2Cl,-8.955,O=C(O)CCCC(=O)N1CCN(c2ccccc2Cl)CC1,-8.955,,-0.0,0
2356,CPD002485643,CC1=C(CC(=O)O)C(=O)Oc2c(C)c(OCc3nnn[nH]3)ccc12,-8.955,Cc1c(CC(=O)O)c(=O)oc2c(C)c(OCc3nnn[nH]3)ccc12,-8.955,,-0.0,0
2358,CPD002400842,OC(=O)CCC(=O)N1N=C(CC1c2ccc3nccnc3c2)c4occc4,-8.95,O=C(O)CCC(=O)N1N=C(c2ccco2)CC1c1ccc2nccnc2c1,-8.95,,-0.0,0
2359,CPD002428566,OC(=O)C\C(=C\c1csc(n1)c2ccc(F)cc2)\c3nc4ccccc4s3,-8.944,O=C(O)C/C(=C/c1csc(-c2ccc(F)cc2)n1)c1nc2ccccc2s1,-8.944,,-0.0,0
2360,CPD000647074,CCCc1cc(=O)oc2c(C)c(OCC(=O)N3CCC[C@@H]3C(=O)O)ccc12,-8.943,CCCc1cc(=O)oc2c(C)c(OCC(=O)N3CCC[C@@H]3C(=O)O)ccc12,-8.943,,-0.0,0
2361,CPD000469195,NC1CCN(C1)c2nc3n(cc(C(=O)O)c(=O)c3cc2F)c4ccc(F)cc4F.Cc1ccc(cc1)S(=O)(=O)O,-8.942,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,-8.942,,-0.0,0
2362,CPD000020490,Cc1cc(C(=O)O)c(C)[nH]1,-8.942,Cc1cc(C(=O)O)c(C)[nH]1,-8.942,,-0.0,0
2363,CPD000555688,Cc1ccc2nc(nc(c3ccccc3)c2c1)N4CCN(CC4)C(=O)CCC(=O)O,-8.941,Cc1ccc2nc(N3CCN(C(=O)CCC(=O)O)CC3)nc(-c3ccccc3)c2c1,-8.941,,-0.0,0
2364,CPD000606114,CCc1nnc(NC(=O)CSc2nnc(C(C)NC(=O)c3ccccc3F)n2C)s1,-8.941,CCc1nnc(NC(=O)CSc2nnc(C(C)NC(=O)c3ccccc3F)n2C)s1,-8.941,,-0.0,0
2365,CPD002499473,Nc1cccc2ccc(nc12)C(=O)O,-8.94,Nc1cccc2ccc(C(=O)O)nc12,-8.94,,-0.0,0
2366,CPD002489052,COc1ccc2c(c1)c(cn2CCC(=O)O)C(N3CCN(CC3)C(=O)C)C(=O)O,-8.94,COc1ccc2c(c1)c(C(C(=O)O)N1CCN(C(C)=O)CC1)cn2CCC(=O)O,-8.94,,-0.0,0
2367,CPD000024159,Cc1oc2cc(OCC(=O)O)ccc2c(=O)c1Oc3ccccc3,-8.939,Cc1oc2cc(OCC(=O)O)ccc2c(=O)c1Oc1ccccc1,-8.939,,-0.0,0
2368,CPD002443433,OC(=O)c1ccc2[nH]c(CCl)nc2c1,-8.937,O=C(O)c1ccc2[nH]c(CCl)nc2c1,-8.937,,-0.0,0
2369,CPD002418182,OC(=O)c1cccc2[nH]ncc12,-8.937,O=C(O)c1cccc2[nH]ncc12,-8.937,,-0.0,0
2370,CPD002436502,COc1cc(ccc1OCc2ccc(cc2)C(=O)O)C3C4=C(CCCC4=O)OC5=C3C(=O)CCC5,-8.936,COc1cc(C2C3=C(CCCC3=O)OC3=C2C(=O)CCC3)ccc1OCc1ccc(C(=O)O)cc1,-8.936,,-0.0,0
2371,CPD002400840,OC(=O)CCC(=O)N1N=C(CC1c2ccc3nccnc3c2)c4cccs4,-8.936,O=C(O)CCC(=O)N1N=C(c2cccs2)CC1c1ccc2nccnc2c1,-8.936,,-0.0,0
2372,CPD000650520,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)n2c(=O)[nH]c3ccccc3c2=O)C(=O)N4CCC[C@H]4C(=O)O,-8.935,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O)C(=O)N1CCC[C@H]1C(=O)O,-8.935,,-0.0,0
2373,CPD000544504,Cc1ccc(cc1)C2=NO[C@](CC(=O)O)(C2)C(=O)Nc3ccc4OCCOc4c3,-8.935,Cc1ccc(C2=NO[C@@](CC(=O)O)(C(=O)Nc3ccc4c(c3)OCCO4)C2)cc1,-8.935,,-0.0,0
2374,CPD000650172,Cc1c(Cc2ccccc2)c(=O)oc3c(C)c(OCC(=O)NC[C@H]4CC[C@@H](CC4)C(=O)O)ccc13,-8.932,Cc1c(Cc2ccccc2)c(=O)oc2c(C)c(OCC(=O)NC[C@H]3CC[C@H](C(=O)O)CC3)ccc12,-8.932,,-0.0,0
2375,CPD002428513,OC(=O)CC1(O)C(=O)Nc2cc(Br)ccc12,-8.932,O=C(O)CC1(O)C(=O)Nc2cc(Br)ccc21,-8.932,,-0.0,0
2376,CPD002392689,Cc1ccc(NC(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)c(Cl)c1,-8.93,Cc1ccc(NC(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)c(Cl)c1,-8.93,,-0.0,0
2377,CPD002490387,CC(C)c1nnc2ccc(SCC(=O)O)nn12,-8.93,CC(C)c1nnc2ccc(SCC(=O)O)nn12,-8.93,,-0.0,0
2378,CPD002453270,COc1ccc(OC)c2[nH]c(cc12)C(=O)NCC(=O)NCC(=O)O,-8.929,COc1ccc(OC)c2[nH]c(C(=O)NCC(=O)NCC(=O)O)cc12,-8.929,,-0.0,0
2379,CPD002407498,CC(N1N=C(C(=O)O)c2ccccc2C1=O)C(=O)N3CCN(Cc4ccccc4)CC3,-8.928,CC(C(=O)N1CCN(Cc2ccccc2)CC1)n1nc(C(=O)O)c2ccccc2c1=O,-8.928,,-0.0,0
2380,CPD002499794,CS(=O)(=O)N1CCN(CC1)C(C(=O)O)c2c[nH]c3ccc(NC(=O)CCC(=O)O)cc23,-8.926,CS(=O)(=O)N1CCN(C(C(=O)O)c2c[nH]c3ccc(NC(=O)CCC(=O)O)cc23)CC1,-8.926,,-0.0,0
2381,CPD002240421,Cn1c(=O)n(C)c2nc(SCC(=O)O)n(Cc3ccc(F)cc3Cl)c2c1=O,-8.926,Cn1c(=O)c2c(nc(SCC(=O)O)n2Cc2ccc(F)cc2Cl)n(C)c1=O,-8.926,,-0.0,0
2382,CPD002395786,OC(=O)C\C(=C\c1ccc(Br)s1)\c2oc3ccccc3n2,-8.921,O=C(O)C/C(=C/c1ccc(Br)s1)c1nc2ccccc2o1,-8.921,,-0.0,0
2383,CPD000647075,Cc1c(C)c2ccc(OCC(=O)N3CCC[C@@H]3C(=O)O)c(C)c2oc1=O,-8.919,Cc1c(C)c2ccc(OCC(=O)N3CCC[C@@H]3C(=O)O)c(C)c2oc1=O,-8.919,,-0.0,0
2384,CPD002427449,OC(=O)c1ccc(cc1F)c2ccc(Cl)c(Cl)c2,-8.916,O=C(O)c1ccc(-c2ccc(Cl)c(Cl)c2)cc1F,-8.916,,-0.0,0
2385,CPD002366642,Cc1ccc(CSCC(=O)O)cc1,-8.916,Cc1ccc(CSCC(=O)O)cc1,-8.916,,-0.0,0
2386,CPD002392693,OC(=O)c1nn(CC(=O)Nc2cccc(Cl)c2)c(=O)c3ccccc13,-8.913,O=C(Cn1nc(C(=O)O)c2ccccc2c1=O)Nc1cccc(Cl)c1,-8.913,,-0.0,0
2387,CPD002439517,OC(=O)c1cc(F)ccc1Cl,-8.912,O=C(O)c1cc(F)ccc1Cl,-8.912,,-0.0,0
2388,CPD000300728,CCOc1ccccc1Oc2coc3cc(OCC(=O)O)ccc3c2=O,-8.906,CCOc1ccccc1Oc1coc2cc(OCC(=O)O)ccc2c1=O,-8.906,,-0.0,0
2389,CPD000650358,COc1ccc(cc1)c2cc(=O)oc3c(C)c(OCC(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)O)ccc23,-8.905,COc1ccc(-c2cc(=O)oc3c(C)c(OCC(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)O)ccc23)cc1,-8.905,,-0.0,0
2390,CPD000047156,OC(=O)c1cc2ccc3cccnc3c2[nH]1,-8.905,O=C(O)c1cc2ccc3cccnc3c2[nH]1,-8.905,,-0.0,0
2391,CPD002394639,CC(C(=O)Nc1ccc(C)cc1)n2nc(C(=O)O)c3ccccc3c2=O,-8.904,Cc1ccc(NC(=O)C(C)n2nc(C(=O)O)c3ccccc3c2=O)cc1,-8.904,,-0.0,0
2392,CPD002439610,OC(=O)CN1C(=O)S\C(=C\c2cccc(F)c2)\C1=O,-8.903,O=C(O)CN1C(=O)S/C(=C/c2cccc(F)c2)C1=O,-8.903,,-0.0,0
2393,CPD002435971,COc1ccc(OC2=C(C)Oc3cc(OCC(=O)O)ccc3C2=O)cc1,-8.902,COc1ccc(Oc2c(C)oc3cc(OCC(=O)O)ccc3c2=O)cc1,-8.902,,-0.0,0
2394,CPD001365454,OC(=O)CC1N(Cc2ccc(Cl)c(F)c2)CCNC1=O,-8.901,O=C(O)CC1C(=O)NCCN1Cc1ccc(Cl)c(F)c1,-8.901,,-0.0,0
2396,CPD002392628,OC(=O)c1nn(CC(=O)NC(=O)NCc2ccccc2)c(=O)c3ccccc13,-8.895,O=C(Cn1nc(C(=O)O)c2ccccc2c1=O)NC(=O)NCc1ccccc1,-8.895,,-0.0,0
2397,CPD002396372,OC(=O)C\C(=C\c1cc(Br)cs1)\c2oc3ccccc3n2,-8.895,O=C(O)C/C(=C/c1cc(Br)cs1)c1nc2ccccc2o1,-8.895,,-0.0,0
2399,CPD002418417,OC(=O)c1ccc(\C=C\c2nc3cc(Cl)ccc3s2)cc1,-8.891,O=C(O)c1ccc(/C=C/c2nc3cc(Cl)ccc3s2)cc1,-8.891,,-0.0,0
2400,CPD000651350,COc1ccc(/C=C/2\Oc3cc(OCC(=O)N4CCC(CC4)C(=O)O)ccc3C2=O)c(OC)c1OC,-8.888,COc1ccc(/C=C2\Oc3cc(OCC(=O)N4CCC(C(=O)O)CC4)ccc3C2=O)c(OC)c1OC,-8.888,,-0.0,0
2401,CPD002500557,OC(=O)c1cccc2[nH]cnc12.Cl,-8.887,O=C(O)c1cccc2[nH]cnc12,-8.887,,-0.0,0
2402,CPD000650195,CC(Oc1ccc2c(C)cc(=O)oc2c1)C(=O)NC[C@H]3CC[C@@H](CC3)C(=O)O,-8.886,Cc1cc(=O)oc2cc(OC(C)C(=O)NC[C@H]3CC[C@H](C(=O)O)CC3)ccc12,-8.886,,-0.0,0
2403,CPD000590404,OC(=O)CCCCCNC(=O)CSc1nnc(c2ccco2)n1c3ccccc3,-8.885,O=C(O)CCCCCNC(=O)CSc1nnc(-c2ccco2)n1-c1ccccc1,-8.885,,-0.0,0
2404,CPD002373789,CS(=O)(=O)Nc1ccc(cc1)C2=NN(C(C2)c3ccc(F)cc3)C(=O)CCC(=O)O,-8.884,CS(=O)(=O)Nc1ccc(C2=NN(C(=O)CCC(=O)O)C(c3ccc(F)cc3)C2)cc1,-8.884,,-0.0,0
2405,CPD002393256,CCOc1ccc(NC(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)cc1,-8.882,CCOc1ccc(NC(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)cc1,-8.882,,-0.0,0
2406,CPD000650227,Cc1c(CCC(=O)N2CCC[C@H]2C(=O)O)c(=O)oc3c(C)c4oc5CCCCc5c4cc13,-8.88,Cc1c(CCC(=O)N2CCC[C@H]2C(=O)O)c(=O)oc2c(C)c3oc4c(c3cc12)CCCC4,-8.88,,-0.0,0
2407,CPD002417836,OC(=O)CCC(NC(=O)C(c1ccccc1)c2ccccc2)C(=O)O,-8.88,O=C(O)CCC(NC(=O)C(c1ccccc1)c1ccccc1)C(=O)O,-8.88,,-0.0,0
2408,CPD000647332,OC(=O)[C@@H]1CCCN1C(=O)COc2ccc3c4CCCc4c(=O)oc3c2,-8.879,O=C(O)[C@@H]1CCCN1C(=O)COc1ccc2c3c(c(=O)oc2c1)CCC3,-8.879,,-0.0,0
2409,CPD000651072,CCC(C)[C@H](NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)N3CCC[C@H]3C(=O)O,-8.875,CCC(C)[C@H](NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)N1CCC[C@H]1C(=O)O,-8.875,,-0.0,0
2410,CPD000592601,OC(=O)c1nn(CC(=O)Nc2cc(Cl)cc(Cl)c2)c(=O)c3ccccc13,-8.875,O=C(Cn1nc(C(=O)O)c2ccccc2c1=O)Nc1cc(Cl)cc(Cl)c1,-8.875,,-0.0,0
2411,CPD002431014,COc1ccc2cc(ccc2c1)C(=O)/C=C/c3ccc(cc3)C(=O)O,-8.875,COc1ccc2cc(C(=O)/C=C/c3ccc(C(=O)O)cc3)ccc2c1,-8.875,,-0.0,0
2412,CPD002427903,CCc1ccc(\C=C\C(=O)c2ccc(CC(=O)O)cc2)cc1,-8.875,CCc1ccc(/C=C/C(=O)c2ccc(CC(=O)O)cc2)cc1,-8.875,,-0.0,0
2413,CPD002410649,OC(=O)CCC(=O)N1N=C(CC1c2ccccc2)c3ccc4OCOc4c3,-8.874,O=C(O)CCC(=O)N1N=C(c2ccc3c(c2)OCO3)CC1c1ccccc1,-8.874,,-0.0,0
2414,CPD000650287,Cc1cc(OCC(=O)NC[C@H]2CC[C@@H](CC2)C(=O)O)c3c(C)cc(=O)oc3c1,-8.872,Cc1cc(OCC(=O)NC[C@H]2CC[C@H](C(=O)O)CC2)c2c(C)cc(=O)oc2c1,-8.872,,-0.0,0
2415,CPD000415961,COc1c2OCOc2cc(CCN(C)C(=O)C)c1C=NNc3ccc(cc3)C(=O)O,-8.872,COc1c(C=NNc2ccc(C(=O)O)cc2)c(CCN(C)C(C)=O)cc2c1OCO2,-8.872,,-0.0,0
2416,CPD002435961,OC(=O)COc1ccc2C(=O)C(=COc2c1)c3ccccc3,-8.867,O=C(O)COc1ccc2c(=O)c(-c3ccccc3)coc2c1,-8.867,,-0.0,0
